order_id,customer_id,order_date,channel,status
O213631,C12493,25 Jul 2023,Retail Store,returned
O213632,C11295,2023-06-16,Marketplace,delivered
O213633,C13186,28/03/2024,Phone,shipped
O213634,C12113,04-03-2024,Retail Store,delivered
O213635,C13985,18 Oct 2024,Online,shipped
O213636,C11990,2024-01-20,Online,shipped
O213637,C12683,03/08/2024,Online,delivered
O213638,C13931,11-17-2024,Phone,delivered
O213639,C11728,28 Apr 2023,Marketplace,cancelled
O213640,C13712,2024-07-13,online,delivered
O213641,C13275,15/10/2023,marketplace,delivered
O213642,C10143,09-02-2023,Phone,shipped
O213643,C10201,17 Dec 2024,Retail Store,delivered
O213644,C10368,2023-07-01,marketplace,shipped
O213645,C11677,27/11/2024,marketplace,delivered
O213646,C13244,10-11-2024,online,delivered
O213647,C12928,13 Nov 2024,Phone,delivered
O213648,C12952,2024-03-16,Phone,delivered
O213649,C11437,16/03/2024,marketplace,delivered
O213650,C10178,11-23-2023,Phone,shipped
O213651,C10235,22 Nov 2023,Retail Store,delivered
O213652,C10551,2024-11-02,marketplace,returned
O213653,C10443,17/11/2023,Marketplace,delivered
O213654,C13785,12-26-2023,Marketplace,delivered
O213655,C10668,30 Dec 2024,online,delivered
O213656,C11278,2023-11-04,Retail Store,delivered
O213657,C13325,10/10/2024,Online,delivered
O213658,C10831,09-01-2023,Retail Store,delivered
O213659,C12883,22 Jan 2023,Online,shipped
O213660,C11861,2024-03-23,Marketplace,cancelled
O213661,C13055,24/12/2023,Retail Store,Delivered
O213662,C11204,09-08-2024,Online,delivered
O213663,C13637,04 Jan 2023,online,delivered
O213664,C12924,2023-03-04,Phone,delivered
O213665,C11210,06/11/2024,Online,Delivered
O213666,C12663,12-24-2023,online,cancelled
O213667,C12972,07 Jan 2024,Retail Store,processing
O213668,C13945,2023-07-17,marketplace,delivered
O213669,C11458,02/12/2024,Phone,returned
O213670,C13908,11-27-2024,marketplace,Delivered
O213671,C13142,16 Jan 2024,Online,delivered
O213672,C11749,2023-07-11,Retail Store,delivered
O213673,C12783,25/12/2024,Phone,shipped
O213674,C12260,11-19-2024,marketplace,shipped
O213675,C13959,20 Jan 2024,Online,returned
O213676,C10245,2024-04-21,Retail Store,delivered
O213677,C13028,08/12/2023,Retail Store,delivered
O213678,C13332,07-01-2023,online,Delivered
O213679,C10023,08 Jun 2024,Phone,shipped
O213680,C12038,2024-05-28,marketplace,cancelled
O213681,C12799,11/02/2024,Online,shipped
O213682,C13399,10-03-2024,online,delivered
O213683,C10406,13 Dec 2023,Marketplace,delivered
O213684,C11111,2024-11-06,marketplace,delivered
O213685,C12184,10/07/2023,marketplace,processing
O213686,C12571,12-16-2024,Phone,delivered
O213687,C10629,30 Jun 2023,Marketplace,delivered
O213688,C13296,2023-05-21,online,shipped
O213689,C11978,01/04/2024,Online,delivered
O213690,C11605,03-23-2023,Online,delivered
O213691,C13170,28 May 2023,Marketplace,shipped
O213692,C12050,2024-07-20,Marketplace,processing
O213693,C11156,28/09/2023,Online,cancelled
O213694,C11743,09-21-2024,Retail Store,delivered
O213695,C10610,17 May 2023,Retail Store,delivered
O213696,C13372,2023-11-16,Retail Store,processing
O213697,C11257,17/11/2023,online,delivered
O213698,C11399,12-24-2023,online,delivered
O213699,C10694,26 Nov 2023,marketplace,returned
O213700,C11492,2023-11-17,marketplace,delivered
O213701,C10734,16/10/2023,marketplace,delivered
O213702,C10184,01-14-2023,Phone,Delivered
O213703,C12788,13 Apr 2024,online,delivered
O213704,C11507,2023-12-21,Retail Store,delivered
O213705,C12817,11/11/2023,Marketplace,Delivered
O213706,C10892,07-05-2023,Marketplace,processing
O213707,C12116,18 Nov 2024,marketplace,delivered
O213708,C10838,2023-07-29,Phone,delivered
O213709,C11008,30/11/2024,Retail Store,cancelled
O213710,C13876,07-10-2023,Marketplace,delivered
O213711,C12118,20 Dec 2024,Phone,processing
O213712,C10023,2023-11-30,Marketplace,delivered
O213713,C13794,30/01/2024,online,Delivered
O213714,C13289,09-20-2023,marketplace,delivered
O213715,C11534,07 Dec 2024,Online,delivered
O213716,C10962,2023-09-06,marketplace,Delivered
O213717,C11694,21/07/2024,Online,processing
O213718,C13093,01-19-2023,online,delivered
O213719,C11977,22 Feb 2024,Phone,returned
O213720,C10696,2024-07-31,online,delivered
O213721,C10713,20/12/2023,Marketplace,delivered
O213722,C13971,05-06-2024,Retail Store,cancelled
O213723,C10978,24 Aug 2024,Online,shipped
O213724,C12315,2024-01-01,Marketplace,delivered
O213725,C12763,11/07/2023,Retail Store,delivered
O213726,C10618,11-21-2023,Phone,cancelled
O213727,C10646,21 Jul 2024,online,delivered
O213728,C11248,2023-08-26,Marketplace,delivered
O213729,C12418,26/04/2024,Phone,cancelled
O213730,C13382,05-11-2023,Retail Store,Delivered
O213731,C11543,04 Dec 2024,Retail Store,returned
O213732,C11140,2024-03-31,Retail Store,delivered
O213733,C11225,19/12/2023,Online,delivered
O213734,C13094,09-30-2024,marketplace,delivered
O213735,C12199,18 Sep 2024,Online,delivered
O213736,C12478,2023-03-27,marketplace,shipped
O213737,C10902,27/09/2023,Marketplace,returned
O213738,C12567,12-16-2023,Online,delivered
O213739,C11238,27 Oct 2023,Online,delivered
O213740,C13543,2023-10-06,Online,delivered
O213741,C12098,03/11/2023,Phone,delivered
O213742,C10622,05-05-2023,Online,delivered
O213743,C12629,15 Apr 2023,Phone,cancelled
O213744,C10109,2023-08-17,Online,cancelled
O213745,C13345,03/03/2023,Marketplace,delivered
O213746,C11626,01-10-2024,Marketplace,returned
O213747,C13298,15 May 2023,marketplace,shipped
O213748,C13759,2023-03-01,Retail Store,delivered
O213749,C11990,23/10/2024,online,Delivered
O213750,C10444,03-18-2024,online,delivered
O213751,C10296,21 Nov 2024,Online,delivered
O213752,C11274,2024-12-25,Phone,delivered
O213753,C10752,23/03/2024,Online,Delivered
O213754,C12855,09-17-2024,Marketplace,delivered
O213755,C10001,21 May 2023,Marketplace,cancelled
O213756,C12855,2024-06-23,online,shipped
O213757,C10742,13/02/2024,online,Delivered
O213758,C10501,06-04-2024,Marketplace,delivered
O213759,C10122,02 Apr 2023,marketplace,Delivered
O213760,C13228,2024-12-06,Retail Store,returned
O213761,C12858,29/11/2023,marketplace,Delivered
O213762,C13585,08-30-2024,Marketplace,delivered
O213763,C12184,28 Dec 2024,Phone,shipped
O213764,C12383,2024-11-11,online,delivered
O213765,C10142,01/10/2023,marketplace,cancelled
O213766,C10085,11-23-2023,Retail Store,delivered
O213767,C12470,11 May 2024,Marketplace,delivered
O213768,C12046,2024-02-03,Retail Store,delivered
O213769,C13256,26/11/2023,Retail Store,delivered
O213770,C12205,05-15-2024,marketplace,delivered
O213771,C10114,25 Nov 2024,Phone,delivered
O213772,C12580,2023-09-29,Retail Store,processing
O213773,C10508,23/04/2023,online,Delivered
O213774,C13545,06-03-2024,Retail Store,shipped
O213775,C11884,20 Mar 2024,online,delivered
O213776,C11769,2024-11-24,Marketplace,delivered
O213777,C10169,01/08/2024,Marketplace,delivered
O213778,C11221,11-21-2023,Retail Store,shipped
O213779,C10085,27 Apr 2024,Phone,delivered
O213780,C10434,2024-11-07,online,delivered
O213781,C12329,01/11/2023,Online,shipped
O213782,C11941,01-13-2023,marketplace,shipped
O213783,C12250,21 Apr 2024,Phone,delivered
O213784,C13227,2023-01-23,Online,returned
O213785,C13226,07/12/2024,Retail Store,delivered
O213786,C13526,05-28-2023,Marketplace,delivered
O213787,C10311,12 Nov 2023,Marketplace,cancelled
O213788,C10299,2024-12-10,Phone,shipped
O213789,C13588,12/03/2023,marketplace,delivered
O213790,C13481,01-04-2023,Phone,delivered
O213791,C10074,01 Apr 2023,Marketplace,delivered
O213792,C10119,2024-12-26,online,shipped
O213793,C11205,20/12/2024,Phone,delivered
O213794,C12196,11-16-2023,Retail Store,delivered
O213795,C10194,01 Aug 2024,online,delivered
O213796,C11793,2024-07-26,marketplace,delivered
O213797,C10977,29/03/2023,marketplace,Delivered
O213798,C13682,07-26-2023,marketplace,delivered
O213799,C13260,17 Nov 2024,Marketplace,delivered
O213800,C12094,2023-05-26,marketplace,returned
O213801,C10500,20/01/2024,marketplace,delivered
O213802,C11057,08-03-2023,online,delivered
O213803,C10807,21 Feb 2024,Phone,shipped
O213804,C13435,2023-06-22,Marketplace,cancelled
O213805,C12445,09/07/2023,Retail Store,delivered
O213806,C11376,02-11-2023,Retail Store,returned
O213807,C10086,28 Dec 2024,Online,Delivered
O213808,C13323,2023-04-10,Retail Store,delivered
O213809,C12409,28/11/2023,marketplace,shipped
O213810,C10963,11-29-2023,Phone,Delivered
O213811,C13577,24 Sep 2023,Online,returned
O213812,C13023,2024-09-15,marketplace,returned
O213813,C10278,24/10/2023,online,Delivered
O213814,C10030,04-20-2024,Online,Delivered
O213815,C10023,08 Feb 2024,Marketplace,delivered
O213816,C11081,2024-11-07,Online,shipped
O213817,C11623,07/10/2024,online,cancelled
O213818,C13717,07-11-2023,online,processing
O213819,C13396,08 Aug 2024,Phone,delivered
O213820,C13991,2024-09-14,Online,Delivered
O213821,C13740,29/11/2024,online,processing
O213822,C10017,12-17-2024,Phone,shipped
O213823,C13204,27 Jul 2024,online,delivered
O213824,C13693,2023-12-12,online,delivered
O213825,C12597,15/09/2023,marketplace,processing
O213826,C13851,11-08-2024,Online,Delivered
O213827,C11706,28 Nov 2024,Online,cancelled
O213828,C13153,2023-03-27,Retail Store,delivered
O213829,C13155,18/02/2024,Marketplace,Delivered
O213830,C10907,04-24-2023,Online,returned
O213831,C13026,09 Aug 2023,Online,Delivered
O213832,C11900,2023-11-15,Online,delivered
O213833,C10734,01/10/2023,marketplace,delivered
O213834,C10429,07-09-2024,marketplace,delivered
O213835,C12863,11 Mar 2023,Retail Store,delivered
O213836,C13250,2024-04-10,Online,delivered
O213837,C13170,12/03/2024,marketplace,Delivered
O213838,C13880,09-09-2024,marketplace,returned
O213839,C13603,26 Mar 2023,Online,processing
O213840,C10740,2023-10-20,marketplace,delivered
O213841,C12918,22/06/2024,Phone,delivered
O213842,C10885,07-05-2024,marketplace,delivered
O213843,C12929,12 Dec 2023,Retail Store,delivered
O213844,C11725,2023-12-17,online,shipped
O213845,C13606,18/12/2024,Retail Store,delivered
O213846,C10497,10-14-2023,Retail Store,cancelled
O213847,C10777,12 May 2023,online,delivered
O213848,C12482,2024-12-13,Phone,Delivered
O213849,C12200,29/09/2024,Online,processing
O213850,C13439,07-28-2023,online,delivered
O213851,C13573,04 Nov 2024,Online,processing
O213852,C11047,2023-08-10,Marketplace,shipped
O213853,C12526,14/10/2024,Online,delivered
O213854,C13031,04-23-2024,marketplace,delivered
O213855,C13725,25 Dec 2023,Marketplace,delivered
O213856,C11418,2024-12-03,Marketplace,shipped
O213857,C10201,29/09/2024,marketplace,Delivered
O213858,C11404,04-24-2023,Phone,delivered
O213859,C10855,29 Jun 2024,Online,delivered
O213860,C10190,2024-09-11,marketplace,processing
O213861,C10885,06/02/2024,Online,processing
O213862,C10774,08-31-2023,Online,shipped
O213863,C10314,25 Jul 2023,Online,delivered
O213864,C13075,2024-12-21,online,delivered
O213865,C12490,07/12/2023,Retail Store,Delivered
O213866,C10615,01-18-2024,online,delivered
O213867,C11605,27 Mar 2024,online,returned
O213868,C13351,2023-03-30,Phone,shipped
O213869,C10969,13/03/2023,Online,delivered
O213870,C10945,06-24-2023,Online,returned
O213871,C12910,27 Feb 2023,Retail Store,shipped
O213872,C99019,2024-11-21,marketplace,cancelled
O213873,C12704,10/05/2023,Marketplace,Delivered
O213874,C10772,07-18-2023,Marketplace,processing
O213875,C10156,03 Feb 2024,online,cancelled
O213876,C12148,2024-11-20,Retail Store,returned
O213877,C11758,12/02/2023,marketplace,returned
O213878,C13383,07-09-2023,Retail Store,Delivered
O213879,C12880,10 Jul 2024,Marketplace,cancelled
O213880,C11349,2024-01-18,Online,delivered
O213881,C10413,24/03/2024,marketplace,delivered
O213882,C12168,01-15-2023,Phone,delivered
O213883,C13179,09 Nov 2024,online,delivered
O213884,C11207,2024-03-10,Online,delivered
O213885,C12464,20/10/2024,Retail Store,Delivered
O213886,C10131,12-17-2024,Phone,delivered
O213887,C12872,23 Jul 2024,Phone,delivered
O213888,C13346,2023-01-28,Marketplace,delivered
O213889,C11001,05/07/2024,Marketplace,Delivered
O213890,C12678,02-26-2024,Marketplace,delivered
O213891,C12990,01 Apr 2023,Online,delivered
O213892,C10954,2023-08-26,online,shipped
O213893,C10694,29/05/2023,marketplace,delivered
O213894,C11535,12-01-2024,Retail Store,shipped
O213895,C13441,16 Sep 2024,marketplace,delivered
O213896,C11472,2024-06-25,Retail Store,delivered
O213897,C10823,19/08/2024,Phone,delivered
O213898,C11144,03-30-2024,marketplace,cancelled
O213899,C11072,04 Nov 2024,Marketplace,shipped
O213900,C12129,2023-07-20,marketplace,shipped
O213901,C12683,08/08/2023,Marketplace,delivered
O213902,C11098,03-22-2024,online,delivered
O213903,C11334,29 Sep 2024,online,shipped
O213904,C11953,2024-10-22,online,shipped
O213905,C11236,22/12/2024,Marketplace,delivered
O213906,C11812,08-18-2024,Marketplace,returned
O213907,C10250,24 Jul 2023,Online,processing
O213908,C11521,2023-07-22,Retail Store,delivered
O213909,C13280,10/12/2023,marketplace,delivered
O213910,C11752,05-12-2024,marketplace,processing
O213911,C11837,13 Jan 2024,marketplace,cancelled
O213912,C12409,2023-03-01,online,delivered
O213913,C11572,24/12/2023,marketplace,returned
O213914,C11686,10-05-2024,online,Delivered
O213915,C10982,30 Jul 2023,marketplace,Delivered
O213916,C13031,2024-04-28,marketplace,shipped
O213917,C12220,25/08/2023,online,delivered
O213918,C10066,02-19-2024,marketplace,delivered
O213919,C12238,25 Jun 2024,Online,delivered
O213920,C11441,2023-07-01,Marketplace,delivered
O213921,C10009,29/07/2024,Marketplace,delivered
O213922,C12030,06-04-2024,Phone,delivered
O213923,C10342,02 Oct 2023,Marketplace,delivered
O213924,C10771,2024-11-20,Online,Delivered
O213925,C12451,03/09/2024,Phone,returned
O213926,C12057,01-20-2024,online,shipped
O213927,C11135,14 Mar 2023,marketplace,delivered
O213928,C13469,2023-12-08,marketplace,delivered
O213929,C13935,17/10/2023,online,Delivered
O213930,C10374,08-19-2023,Online,returned
O213931,C10994,06 May 2024,Marketplace,processing
O213932,C10017,2024-11-30,Retail Store,shipped
O213933,C10608,09/05/2023,Marketplace,delivered
O213934,C11457,07-31-2024,Phone,delivered
O213935,C10178,17 Apr 2024,marketplace,delivered
O213936,C13671,2024-05-26,online,delivered
O213937,C12746,30/10/2024,marketplace,delivered
O213938,C10331,11-12-2023,online,delivered
O213939,C11162,11 Mar 2024,Marketplace,shipped
O213940,C12857,2023-09-01,online,delivered
O213941,C11095,07/09/2023,Phone,cancelled
O213942,C11902,01-13-2024,Retail Store,delivered
O213943,C10441,07 Jan 2023,online,cancelled
O213944,C13454,2023-08-06,Phone,delivered
O213945,C10209,14/05/2023,marketplace,delivered
O213946,C10384,04-16-2023,online,shipped
O213947,C10921,16 Nov 2023,Online,Delivered
O213948,C11461,2023-04-02,Phone,delivered
O213949,C11586,16/05/2023,Phone,returned
O213950,C12766,05-28-2024,online,shipped
O213951,C12648,13 May 2024,online,delivered
O213952,C10016,2024-12-09,marketplace,shipped
O213953,C10404,30/11/2024,marketplace,Delivered
O213954,C11270,11-11-2024,Retail Store,delivered
O213955,C11464,16 Jun 2024,marketplace,returned
O213956,C13089,2023-08-22,online,cancelled
O213957,C13969,06/06/2023,Retail Store,Delivered
O213958,C11004,12-11-2024,Retail Store,delivered
O213959,C12724,15 Dec 2024,online,cancelled
O213960,C11098,2024-01-05,marketplace,delivered
O213961,C13996,12/02/2024,marketplace,returned
O213962,C12491,01-05-2023,Marketplace,returned
O213963,C10317,11 May 2023,online,delivered
O213964,C10374,2024-02-10,Marketplace,Delivered
O213965,C11619,09/06/2023,online,shipped
O213966,C11775,12-23-2023,online,shipped
O213967,C10920,16 Sep 2024,Marketplace,cancelled
O213968,C10321,2024-09-21,online,shipped
O213969,C13766,06/11/2024,marketplace,cancelled
O213970,C12747,07-26-2023,marketplace,delivered
O213971,C13621,05 Dec 2023,Online,delivered
O213972,C11147,2024-04-21,online,returned
O213973,C12276,12/03/2024,Marketplace,shipped
O213974,C12544,12-31-2024,Online,shipped
O213975,C11228,31 Aug 2023,marketplace,delivered
O213976,C12577,2023-03-04,Marketplace,delivered
O213977,C12179,17/11/2023,Retail Store,delivered
O213978,C13427,01-17-2024,Retail Store,shipped
O213979,C13484,17 Nov 2023,Retail Store,Delivered
O213980,C13713,2023-10-08,Marketplace,processing
O213981,C12295,14/08/2023,Marketplace,delivered
O213982,C10222,12-03-2023,Online,delivered
O213983,C13061,15 Jun 2024,online,delivered
O213984,C11651,2023-05-11,marketplace,returned
O213985,C12751,08/11/2024,Phone,Delivered
O213986,C12668,05-04-2024,Phone,delivered
O213987,C10390,05 Apr 2023,online,delivered
O213988,C10766,2023-01-21,Phone,processing
O213989,C13031,15/02/2023,marketplace,shipped
O213990,C12222,03-21-2023,online,delivered
O213991,C10834,06 May 2024,marketplace,delivered
O213992,C13408,2024-12-08,marketplace,Delivered
O213993,C13482,28/04/2023,marketplace,shipped
O213994,C10891,09-07-2023,Phone,delivered
O213995,C11238,08 Nov 2024,Phone,delivered
O213996,C10774,2024-01-06,marketplace,Delivered
O213997,C12257,03/12/2023,Marketplace,delivered
O213998,C13072,12-21-2023,Marketplace,delivered
O213999,C11142,30 Mar 2023,Phone,returned
O214000,C10072,2023-07-12,Retail Store,delivered
O214001,C10034,16/12/2024,Marketplace,delivered
O214002,C11053,05-06-2024,Retail Store,delivered
O214003,C13120,09 Sep 2023,Phone,delivered
O214004,C11449,2024-12-10,Phone,cancelled
O214005,C12859,21/11/2023,Online,delivered
O214006,C13627,05-04-2023,Online,delivered
O214007,C13694,18 Dec 2024,Phone,delivered
O214008,C11241,2024-05-26,Marketplace,delivered
O214009,C12290,10/08/2024,Marketplace,delivered
O214010,C12913,01-20-2023,Online,delivered
O214011,C10752,06 Sep 2023,Phone,Delivered
O214012,C12782,2024-12-10,marketplace,Delivered
O214013,C10683,17/05/2023,Retail Store,delivered
O214014,C12260,11-11-2024,Phone,returned
O214015,C11557,25 Aug 2024,Marketplace,delivered
O214016,C11531,2023-11-13,Phone,cancelled
O214017,C11322,16/11/2024,Marketplace,delivered
O214018,C11956,12-01-2024,Retail Store,delivered
O214019,C11632,09 Nov 2024,marketplace,delivered
O214020,C11043,2023-11-25,Online,shipped
O214021,C10899,17/03/2024,Marketplace,delivered
O214022,C11948,09-26-2023,Phone,shipped
O214023,C13954,24 Apr 2023,Phone,delivered
O214024,C12603,2024-11-23,online,shipped
O214025,C10342,24/12/2024,Retail Store,Delivered
O214026,C10288,02-21-2023,online,shipped
O214027,C12956,14 Jun 2024,Marketplace,returned
O214028,C12183,2024-12-11,Marketplace,delivered
O214029,C12270,05/04/2024,Phone,delivered
O214030,C11488,02-11-2023,Phone,delivered
O214031,C12222,14 Jan 2023,Marketplace,delivered
O214032,C12342,2024-01-05,online,Delivered
O214033,C12453,08/12/2024,Retail Store,shipped
O214034,C13773,09-02-2023,Retail Store,Delivered
O214035,C13616,02 Nov 2023,Retail Store,delivered
