order_id,product_id,quantity,unit_price,discount
O215081,P1062,5,44.7,0.0
O215081,P1101,5,334.44,0.2
O215082,P1068,1,57.56,0.1
O215083,P1080,5,178.39,0.05
O215083,P1031,3,344.47,0.15
O215083,P1104,3,276.35,0.05
O215083,P1067,2,76.41,0.2
O215084,P1017,5,389.28,0.1
O215084,P1083,5,206.92,0.0
O215085,P1073,5,142.45,0.15
O215085,P1118,4,490.88,0.1
O215085,P1011,1,164.37,0.1
O215086,P1014,4,32.87,0.0
O215086,P1011,5,164.37,0.2
O215086,P1060,1,337.64,0.0
O215086,P1119,3,383.32,0.15
O215087,P1009,1,177.77,0.2
O215087,P1081,4,286.18,0.2
O215087,P1079,2,57.01,0.2
O215088,P1097,5,311.32,0.0
O215088,P1090,4,270.64,0.1
O215089,P1038,5,89.11,0.0
O215089,P1053,4,292.24,0.1
O215090,P1015,3,111.69,0.0
O215090,P1116,2,277.81,0.05
O215090,P1074,2,230.73,0.0
O215090,P1105,5,171.79,0.05
O215091,P1050,3,167.02,0.0
O215092,P1053,5,292.24,0.0
O215093,P1115,3,46.67,0.15
O215094,P1103,5,27.86,0.1
O215094,P1090,2,270.64,0.0
O215094,P1058,4,141.93,0.0
O215094,P1114,5,110.73,0.0
O215095,P1033,5,224.24,0.2
O215096,P1021,5,259.91,0.0
O215096,P1022,4,379.38,0.0
O215097,P1085,5,105.41,0.05
O215098,P1032,4,172.32,0.2
O215098,P1111,4,172.59,0.0
O215098,P1116,3,277.81,0.0
O215098,P1044,1,311.76,0.0
O215099,P1076,2,537.15,0.2
O215099,P1028,3,66.26,0.2
O215099,P1077,1,170.6,0.0
O215100,P1114,1,110.73,0.1
O215100,P1097,1,311.32,0.0
O215100,P1067,1,76.41,0.1
O215100,P1118,2,490.88,0.15
O215101,P1001,5,285.94,0.1
O215101,P1039,4,414.64,0.15
O215101,P1010,2,145.04,0.0
O215102,P1007,2,111.0,0.0
O215102,P1029,2,240.87,0.05
O215103,P1038,5,89.11,0.0
O215103,P1001,5,285.94,0.05
O215103,P1010,5,145.04,0.0
O215103,P1083,2,206.92,0.0
O215104,P1010,5,145.04,0.1
O215104,P1086,5,140.81,0.05
O215104,P1080,2,178.39,0.1
O215105,P1096,5,124.77,0.0
O215105,P1088,1,157.81,0.15
O215105,P1048,5,65.04,0.15
O215106,P1042,4,149.83,0.05
O215107,P1045,5,431.1,0.05
O215107,P1082,5,379.4,0.1
O215107,P1001,5,285.94,0.2
O215107,P1089,1,17.98,0.2
O215108,P1044,5,311.76,0.0
O215109,P1105,2,171.79,0.05
O215109,P1098,2,425.57,0.05
O215109,P1007,5,111.0,0.1
O215110,P1067,2,76.41,0.05
O215110,P1113,5,317.66,0.0
O215110,P1067,4,76.41,0.1
O215110,P1054,2,123.08,0.1
O215111,P1030,3,95.57,0.2
O215111,P1010,3,145.04,0.2
O215112,P1073,4,142.45,0.1
O215112,P1043,5,584.45,0.0
O215112,P1029,3,240.87,0.0
O215112,P1049,5,308.64,0.05
O215113,P1021,2,259.91,0.0
O215113,P1086,5,140.81,0.1
O215113,P1049,3,308.64,0.0
O215113,P1011,1,164.37,0.05
O215114,P1003,4,313.52,0.0
O215114,P1042,4,149.83,0.05
O215114,P1111,3,172.59,0.0
O215114,P1003,3,313.52,0.0
O215115,P1077,3,170.6,0.0
O215116,P1112,3,167.78,0.0
O215117,P1116,5,277.81,0.0
O215117,P1112,1,167.78,0.0
O215117,P1000,4,396.27,0.1
O215118,P1085,1,105.41,0.05
O215118,P1083,1,206.92,0.15
O215118,P1010,4,145.04,0.05
O215119,P1119,3,383.32,0.0
O215119,P1050,1,167.02,0.15
O215120,P1002,5,271.82,0.0
O215121,P1106,2,270.17,0.15
O215121,P1027,5,248.78,0.1
O215121,P1010,5,145.04,0.2
O215121,P1008,1,35.53,0.05
O215122,P1119,2,383.32,0.15
O215122,P1031,1,344.47,0.1
O215122,P1083,3,206.92,0.2
O215122,P1001,3,285.94,0.0
O215123,P1022,5,379.38,0.2
O215123,P1003,2,313.52,0.1
O215123,P1029,3,240.87,0.0
O215123,P1092,1,55.64,0.2
O215124,P1089,1,17.98,0.0
O215124,P1064,2,37.82,0.1
O215124,P1009,1,177.77,0.15
O215124,P1018,3,211.2,0.05
O215125,P1115,2,46.67,0.2
O215125,P1052,2,200.56,0.2
O215126,P1111,5,172.59,0.0
O215126,P1027,5,248.78,0.2
O215127,P1000,1,396.27,0.0
O215127,P1052,2,200.56,0.05
O215127,P1035,1,344.78,0.05
O215127,P1080,5,178.39,0.0
O215128,P1053,3,292.24,0.05
O215129,P1061,3,366.69,0.0
O215130,P1036,2,134.12,0.1
O215130,P1060,3,337.64,0.0
O215130,P1001,5,285.94,0.2
O215131,P1050,5,167.02,0.0
O215131,P1033,5,224.24,0.1
O215131,P1000,4,396.27,0.0
O215132,P1065,1,294.77,0.0
O215132,P1036,3,134.12,0.0
O215132,P1077,4,170.6,0.15
O215133,P1083,5,206.92,0.1
O215133,P1082,5,379.4,0.05
O215133,P1062,4,44.7,0.0
O215134,P1019,5,319.54,0.1
O215134,P1001,1,285.94,0.05
O215135,P1117,1,550.94,0.0
O215135,P1109,1,323.91,0.0
O215135,P1070,5,102.15,0.1
O215135,P1045,5,431.1,0.05
O215136,P1103,4,27.86,0.15
O215136,P1115,3,46.67,0.1
O215136,P1073,2,142.45,0.0
O215136,P1108,2,160.48,0.1
O215137,P1106,3,270.17,0.05
O215137,P1116,2,277.81,0.0
O215138,P1055,1,478.95,0.0
O215138,P1065,5,294.77,0.0
O215139,P1104,2,276.35,0.05
O215139,P1086,5,140.81,0.0
O215140,P1117,1,550.94,0.0
O215140,P1069,2,264.66,0.05
O215140,P1024,1,18.18,0.05
O215140,P1046,4,148.16,0.0
O215141,P1020,1,370.34,0.1
O215141,P1011,5,164.37,0.0
O215142,P1047,3,143.09,0.0
O215142,P1116,5,277.81,0.15
O215142,P1099,5,443.03,0.1
O215143,P1056,2,346.79,0.0
O215143,P1083,3,206.92,0.15
O215143,P1084,5,291.47,0.2
O215144,P1105,1,171.79,0.0
O215144,P1112,4,167.78,0.0
O215145,P1035,1,344.78,0.2
O215145,P1023,3,69.5,0.05
O215146,P1086,4,140.81,0.1
O215147,P1078,4,259.72,0.15
O215147,P1032,4,172.32,0.0
O215147,P1012,3,296.96,0.15
O215147,P1016,3,157.28,0.0
O215148,P1119,2,383.32,0.0
O215148,P1093,3,,0.15
O215149,P1089,5,17.98,0.0
O215150,P1029,5,240.87,0.1
O215150,P1075,2,31.36,0.2
O215150,P1001,4,285.94,0.0
O215150,P1027,2,248.78,0.2
O215151,P1079,1,57.01,0.2
O215151,P1119,1,383.32,0.0
O215152,P1065,2,294.77,0.0
O215153,P1108,1,160.48,0.1
O215153,P1030,1,95.57,0.15
O215153,P1104,1,276.35,0.0
O215154,P1005,4,291.63,0.05
O215155,P1044,1,311.76,0.0
O215156,P1086,1,140.81,0.0
O215156,P1061,3,366.69,0.0
O215156,P1097,3,311.32,0.05
O215156,P1105,4,171.79,0.1
O215157,P1098,4,425.57,0.05
O215157,P1079,3,57.01,0.2
O215157,P1002,5,271.82,0.0
O215157,P1106,5,270.17,0.2
O215158,P1046,1,148.16,0.0
O215158,P1034,2,172.72,0.2
O215158,P1009,2,177.77,0.0
O215159,P1010,1,145.04,0.1
O215160,P1023,1,69.5,0.2
O215160,P1095,4,293.66,0.0
O215160,P1044,2,311.76,0.15
O215160,P1068,3,57.56,0.0
O215161,P1067,1,76.41,0.2
O215162,P1116,3,277.81,0.2
O215162,P1108,4,160.48,0.0
O215163,P1097,4,311.32,0.0
O215163,P1086,4,140.81,0.0
O215163,P1047,4,143.09,0.0
O215164,P1063,3,206.06,0.15
O215164,P1013,3,147.66,0.0
O215164,P1051,4,101.13,0.15
O215165,P1093,1,279.47,0.1
O215166,P1063,3,206.06,0.0
O215166,P1092,3,55.64,0.0
O215166,P1011,2,164.37,0.2
O215166,P1102,2,98.36,0.05
O215167,P1119,2,383.32,0.0
O215167,P1087,5,191.19,0.05
O215168,P1099,2,443.03,0.1
O215168,P1046,1,148.16,0.1
O215169,P1012,5,296.96,0.1
O215169,P1008,4,35.53,0.2
O215170,P1101,4,334.44,0.15
O215170,P1006,5,243.37,0.15
O215170,P1078,4,259.72,0.0
O215171,P1063,3,206.06,0.05
O215172,P1023,2,69.5,0.2
O215173,P1092,3,55.64,0.1
O215173,P1063,3,206.06,0.1
O215173,P1118,1,490.88,0.0
O215173,P1076,3,537.15,0.0
O215174,P1107,1,344.9,0.05
O215174,P1001,1,285.94,0.2
O215175,P1063,4,206.06,0.15
O215175,P1077,4,170.6,0.2
O215175,P1006,3,243.37,0.15
O215176,P1057,4,401.11,0.0
O215177,P1105,2,171.79,0.2
O215178,P1092,2,55.64,0.05
O215178,P1062,2,44.7,0.0
O215178,P1017,5,389.28,0.2
O215178,P1057,1,401.11,0.15
O215179,P1022,2,379.38,0.0
O215179,P1013,1,147.66,0.0
O215179,P1066,1,174.9,0.0
O215179,P1011,4,164.37,0.1
O215180,P1094,4,72.99,0.0
O215181,P1048,5,65.04,0.0
O215181,P1106,2,270.17,0.0
O215181,P1074,1,230.73,0.15
O215181,P1000,1,396.27,0.0
O215182,P1053,1,292.24,0.1
O215183,P1054,5,123.08,0.0
O215183,P1050,5,167.02,0.15
O215184,P1031,2,344.47,0.0
O215184,P1005,2,291.63,0.2
O215185,P1030,5,95.57,0.1
O215186,P1028,2,66.26,0.1
O215186,P1116,1,277.81,0.2
O215186,P1025,3,46.64,0.1
O215186,P1021,5,259.91,0.2
O215187,P1083,2,206.92,0.0
O215187,P1108,5,160.48,0.15
O215187,P1057,4,401.11,0.0
O215187,P1024,2,18.18,0.05
O215188,P1057,2,401.11,0.0
O215188,P1048,5,65.04,0.2
O215189,P1014,1,32.87,0.2
O215189,P1027,1,248.78,0.15
O215189,P1058,1,141.93,0.0
O215189,P1047,1,143.09,0.0
O215190,P1007,1,111.0,0.05
O215191,P1092,2,55.64,0.0
O215191,P1028,2,66.26,0.05
O215191,P1055,2,478.95,0.0
O215191,P1086,2,140.81,0.1
O215192,P1021,5,259.91,0.0
O215192,P1045,3,431.1,0.0
O215193,P1069,3,264.66,0.2
O215193,P1005,2,291.63,0.0
O215193,P1007,3,111.0,0.15
O215193,P1119,1,383.32,0.05
O215194,P1079,2,57.01,0.2
O215194,P1066,2,174.9,0.1
O215195,P1039,2,414.64,0.2
O215196,P1112,2,167.78,0.1
O215197,P1111,1,172.59,0.1
O215197,P1036,3,134.12,0.15
O215198,P1079,4,57.01,0.0
O215198,P1068,1,57.56,0.1
O215199,P1002,3,271.82,0.05
O215199,P1004,3,353.67,0.0
O215200,P1075,3,31.36,0.0
O215200,P1021,4,259.91,0.1
O215200,P1092,5,55.64,0.0
O215200,P1071,3,533.7,0.15
O215201,P1017,4,389.28,0.05
O215201,P1107,1,344.9,0.15
O215201,P1036,5,134.12,0.15
O215201,P1075,4,31.36,0.2
O215202,P1000,1,396.27,0.2
O215202,P1087,5,191.19,0.1
O215202,P1016,3,157.28,0.2
O215202,P1065,1,294.77,0.15
O215203,P1083,3,206.92,0.0
O215203,P1072,5,267.01,0.0
O215203,P1080,5,178.39,0.2
O215203,P1071,2,533.7,0.2
O215204,P1023,2,69.5,0.05
O215204,P1016,4,157.28,0.0
O215204,P1031,4,344.47,0.15
O215204,P1005,1,291.63,0.0
O215205,P1083,1,206.92,0.0
O215206,P1024,4,18.18,0.1
O215206,P1000,4,396.27,0.05
O215206,P1022,3,379.38,0.15
O215207,P1090,4,270.64,0.0
O215207,P1069,2,264.66,0.0
O215208,P1064,3,37.82,0.15
O215208,P1038,4,89.11,0.0
O215208,P1012,2,296.96,0.2
O215209,P1047,1,143.09,0.0
O215210,P1083,3,206.92,0.1
O215210,P1113,4,317.66,0.15
O215211,P1072,5,267.01,0.15
O215211,P1066,5,174.9,0.0
O215211,P1072,1,267.01,0.1
O215212,P1000,4,396.27,0.0
O215213,P1078,1,259.72,0.1
O215213,P1049,4,308.64,0.0
O215214,P1036,1,134.12,0.0
O215214,P1088,5,157.81,0.1
O215215,P1111,3,172.59,0.0
O215215,P1084,1,291.47,0.0
O215216,P1070,1,102.15,0.1
O215216,P1084,3,291.47,0.0
O215216,P1005,1,291.63,0.05
O215217,P1013,5,147.66,0.2
O215217,P1117,3,550.94,0.0
O215217,P1114,2,110.73,0.2
O215217,P1031,3,344.47,0.05
O215218,P1113,4,317.66,0.05
O215218,P1054,3,123.08,0.0
O215218,P1092,1,55.64,0.0
O215218,P1009,3,177.77,0.0
O215219,P1068,1,57.56,0.2
O215219,P1038,4,89.11,0.0
O215219,P1087,1,191.19,0.15
O215219,P1003,4,313.52,0.0
O215220,P1092,1,55.64,0.05
O215220,P1004,5,353.67,0.0
O215220,P1085,3,105.41,0.0
O215221,P1046,5,148.16,0.1
O215221,P1047,4,143.09,0.0
O215222,P1094,5,72.99,0.05
O215222,P1102,4,98.36,0.2
O215222,P1064,3,37.82,0.1
O215222,P1033,3,224.24,0.1
O215223,P1010,2,145.04,0.0
O215224,P1106,1,270.17,0.0
O215224,P1017,4,389.28,0.0
O215224,P1013,1,147.66,0.0
O215225,P1094,1,72.99,0.0
O215225,P1013,1,147.66,0.1
O215225,P1039,4,414.64,0.0
O215225,P1088,4,157.81,0.0
O215226,P1009,1,177.77,0.2
O215226,P1024,2,18.18,0.0
O215226,P1043,2,584.45,0.0
O215226,P1026,1,255.33,0.15
O215227,P1065,4,294.77,0.0
O215227,P1108,4,160.48,0.0
O215227,P1027,3,248.78,0.0
O215227,P1042,1,149.83,0.2
O215228,P1012,4,296.96,0.2
O215228,P1107,2,344.9,0.0
O215229,P1109,1,323.91,0.2
O215230,P1062,4,44.7,0.0
O215230,P1097,3,311.32,0.15
O215230,P1051,4,101.13,0.15
O215230,P1005,3,291.63,0.0
O215231,P1112,1,167.78,0.2
O215232,P1069,4,264.66,0.15
O215232,P1005,5,291.63,0.0
O215232,P1008,4,35.53,0.0
O215233,P1100,4,45.05,0.0
O215233,P1040,2,365.39,0.0
O215233,P1027,5,248.78,0.0
O215233,P1013,4,147.66,0.15
O215234,P1107,2,344.9,0.0
O215234,P1013,5,147.66,0.15
O215234,P1107,3,344.9,0.0
O215235,P1007,1,111.0,0.0
O215235,P1040,5,365.39,0.1
O215236,P1041,2,325.82,0.1
O215236,P1093,4,279.47,0.0
O215236,P1011,2,164.37,0.2
O215237,P1082,5,379.4,0.0
O215237,P1007,5,111.0,0.0
O215237,P1056,2,346.79,0.2
O215237,P1018,1,211.2,0.0
O215238,P1045,1,431.1,0.05
O215238,P1085,1,105.41,0.15
O215239,P1002,5,271.82,0.1
O215239,P1105,1,171.79,0.1
O215240,P1114,4,110.73,0.1
O215241,P1088,1,157.81,0.0
O215241,P1034,2,172.72,0.0
O215241,P1031,1,344.47,0.0
O215241,P1089,4,17.98,0.0
O215242,P1005,2,291.63,0.0
O215242,P1112,1,167.78,0.0
O215243,P1041,5,325.82,0.1
O215243,P1012,3,296.96,0.0
O215243,P1069,3,264.66,0.15
O215244,P1043,4,584.45,0.0
O215244,P1049,2,308.64,0.2
O215244,P1101,3,334.44,0.0
O215244,P1074,4,230.73,0.0
O215245,P1095,4,293.66,0.2
O215246,P1089,4,17.98,0.0
O215246,P1062,1,44.7,0.0
O215246,P1012,3,296.96,0.0
O215246,P1072,5,267.01,0.0
O215247,P1015,5,111.69,0.15
O215247,P1006,5,243.37,0.05
O215247,P1064,3,37.82,0.0
O215247,P1118,1,490.88,0.0
O215248,P1107,2,344.9,0.2
O215248,P1092,3,55.64,0.15
O215248,P1109,1,323.91,0.0
O215249,P1038,3,89.11,0.0
O215249,P1031,2,344.47,0.1
O215249,P1112,2,167.78,0.0
O215249,P1035,5,344.78,0.0
O215250,P1070,3,102.15,0.2
O215250,P1100,3,45.05,0.0
O215250,P1017,3,389.28,0.1
O215251,P1050,3,167.02,0.0
O215251,P1079,3,57.01,0.0
O215252,P1074,2,230.73,0.0
O215253,P1104,1,276.35,0.05
O215253,P1030,1,95.57,0.1
O215253,P1041,3,325.82,0.05
O215253,P1048,1,65.04,0.0
O215254,P1000,2,396.27,0.0
O215254,P1057,4,401.11,0.15
O215254,P1021,2,259.91,0.2
O215254,P1115,4,46.67,0.2
O215255,P1060,3,337.64,0.0
O215255,P1032,2,172.32,0.0
O215255,P1078,2,259.72,0.0
O215255,P1092,4,55.64,0.1
O215256,P1055,1,478.95,0.0
O215257,P1014,3,32.87,0.2
O215258,P1072,3,267.01,0.1
O215258,P1029,5,240.87,0.2
O215259,P1075,1,31.36,0.0
O215260,P1101,5,334.44,0.0
O215261,P1114,4,110.73,0.1
O215262,P1032,4,172.32,0.0
O215262,P1067,5,76.41,0.1
O215262,P1022,3,379.38,0.0
O215262,P1096,2,124.77,0.2
O215263,P1079,5,57.01,0.0
O215263,P1065,1,294.77,0.2
O215263,P1058,5,141.93,0.2
O215264,P1089,4,17.98,0.0
O215264,P1057,2,401.11,0.0
O215265,P1017,3,389.28,0.2
O215265,P1013,3,147.66,0.0
O215266,P1032,3,172.32,0.05
O215266,P1051,1,101.13,0.2
O215266,P1021,5,259.91,0.2
O215267,P1049,3,308.64,0.0
O215267,P1055,3,478.95,0.2
O215267,P1043,1,584.45,0.2
O215267,P1013,1,147.66,0.1
O215268,P1004,1,353.67,0.1
O215269,P1020,4,370.34,0.0
O215269,P1077,1,170.6,0.05
O215269,P1078,1,259.72,0.05
O215269,P1070,1,102.15,0.15
O215270,P1007,3,111.0,0.0
O215271,P1091,3,325.59,0.1
O215271,P1040,4,365.39,0.2
O215272,P1067,4,76.41,0.0
O215273,P1118,5,490.88,0.0
O215273,P1094,1,72.99,0.1
O215273,P1096,3,124.77,0.0
O215274,P1103,2,27.86,0.2
O215274,P1065,4,294.77,0.0
O215274,P1090,5,270.64,0.15
O215275,P1093,3,279.47,0.2
O215276,P1011,1,164.37,0.05
O215277,P1040,1,365.39,0.0
O215277,P1084,1,291.47,0.0
O215278,P1117,4,550.94,0.1
O215278,P1005,3,291.63,0.0
O215278,P1052,2,200.56,0.0
O215279,P1049,1,308.64,0.0
O215280,P1073,2,142.45,0.1
O215280,P1040,4,365.39,0.0
O215280,P1106,1,270.17,0.0
O215281,P1014,1,32.87,0.0
O215281,P1047,2,143.09,0.1
O215281,P1060,2,337.64,0.15
O215282,P1041,3,325.82,0.0
O215282,P1004,5,353.67,0.05
O215282,P1023,3,69.5,0.2
O215282,P1031,3,344.47,0.0
O215283,P1115,2,46.67,0.0
O215284,P1093,2,279.47,0.0
O215285,P1071,2,533.7,0.2
O215286,P1080,5,178.39,0.0
O215287,P1053,2,292.24,0.2
O215287,P1104,3,276.35,0.05
O215287,P1055,5,478.95,0.0
O215288,P1106,4,270.17,0.0
O215288,P1040,3,365.39,0.0
O215288,P1064,1,37.82,0.0
O215289,P1035,1,344.78,0.05
O215289,P1034,4,172.72,0.1
O215289,P1057,2,401.11,0.0
O215290,P1047,1,143.09,0.15
O215290,P1073,5,142.45,0.0
O215290,P1016,5,157.28,0.2
O215291,P1063,2,206.06,0.2
O215292,P1089,4,17.98,0.15
O215292,P1114,1,110.73,0.2
O215292,P1111,2,172.59,0.0
O215292,P1029,5,240.87,0.15
O215293,P1056,3,346.79,0.1
O215293,P1042,1,149.83,0.0
O215293,P1052,2,200.56,0.0
O215294,P1088,3,157.81,0.0
O215294,P1033,5,224.24,0.1
O215295,P1004,1,353.67,0.0
O215295,P1097,4,311.32,0.2
O215296,P1026,5,255.33,0.2
O215296,P1028,1,66.26,0.15
O215296,P1056,2,346.79,0.1
O215297,P1075,4,31.36,0.0
O215297,P1021,2,259.91,0.0
O215298,P1083,4,206.92,0.05
O215299,P1075,5,31.36,0.05
O215299,P1023,1,69.5,0.1
O215300,P1056,5,346.79,0.0
O215301,P1069,1,264.66,0.05
O215302,P1096,5,124.77,0.15
O215302,P1075,2,31.36,0.0
O215302,P1090,4,270.64,0.0
O215303,P1112,2,167.78,0.1
O215303,P1105,3,171.79,0.05
O215303,P1032,5,172.32,0.1
O215304,P1097,4,311.32,0.2
O215304,P1001,5,285.94,0.15
O215304,P1111,4,172.59,0.15
O215305,P1098,4,425.57,0.05
O215305,P1116,5,277.81,0.1
O215305,P1117,5,550.94,0.2
O215306,P1003,2,313.52,0.0
O215306,P1066,1,174.9,0.0
O215307,P1059,1,218.93,0.0
O215307,P1028,5,66.26,0.05
O215307,P1083,3,206.92,0.0
O215308,P1050,3,167.02,0.2
O215309,P1097,3,311.32,0.0
O215309,P1031,3,344.47,0.1
O215310,P1009,2,177.77,0.0
O215310,P1119,2,383.32,0.15
O215310,P1088,3,157.81,0.15
O215310,P1080,3,178.39,0.2
O215311,P1067,4,76.41,0.2
O215311,P1107,5,344.9,0.0
O215312,P1049,4,308.64,0.0
O215312,P1031,2,344.47,0.0
O215313,P1065,1,294.77,0.15
O215314,P1082,5,379.4,0.0
O215314,P1079,1,57.01,0.15
O215314,P1117,1,550.94,0.0
O215314,P1115,2,46.67,0.1
O215315,P1003,1,313.52,0.0
O215315,P1049,5,308.64,0.05
O215315,P1111,2,172.59,0.0
O215316,P1027,2,248.78,0.0
O215316,P1117,1,550.94,0.0
O215316,P1095,4,293.66,0.0
O215316,P1051,4,101.13,0.2
O215317,P1075,4,31.36,0.05
O215317,P1083,5,206.92,0.15
O215317,P1069,1,264.66,0.1
O215317,P1052,2,200.56,0.1
O215318,P1049,5,308.64,0.0
O215319,P1043,5,584.45,0.15
O215320,P1005,2,291.63,0.0
O215320,P1010,4,145.04,0.2
O215320,P1061,5,366.69,0.0
O215320,P1034,5,172.72,0.2
O215321,P1069,5,264.66,0.0
O215321,P1050,3,167.02,0.15
O215321,P1039,1,414.64,0.0
O215322,P1073,4,142.45,0.2
O215322,P1022,3,379.38,0.0
O215323,P1106,2,270.17,0.1
O215323,P1062,3,44.7,0.05
O215323,P1102,2,98.36,0.0
O215324,P1021,1,259.91,0.0
O215324,P1004,1,353.67,0.2
O215324,P1079,5,57.01,0.2
O215325,P1068,2,57.56,0.0
O215326,P1108,5,160.48,0.0
O215326,P1047,1,143.09,0.15
O215327,P1119,2,383.32,0.15
O215327,P1033,4,224.24,0.1
O215327,P1078,5,259.72,0.1
O215328,P1040,3,365.39,0.0
O215328,P1063,1,206.06,0.05
O215328,P1005,5,291.63,0.0
O215328,P1087,3,191.19,0.0
O215329,P1079,1,57.01,0.15
O215329,P1115,4,46.67,0.15
O215329,P1044,2,311.76,0.0
O215330,P1103,4,27.86,0.0
O215330,P1110,3,178.83,0.0
O215330,P1028,3,66.26,0.2
O215330,P1040,3,365.39,0.2
O215331,P1048,3,65.04,0.05
O215331,P1051,1,101.13,0.05
O215331,P1090,3,270.64,0.0
O215331,P1057,5,401.11,0.1
O215332,P1115,1,46.67,0.15
O215332,P1021,4,259.91,0.05
O215333,P1113,1,317.66,0.05
O215333,P1033,3,224.24,0.15
O215333,P1049,2,308.64,0.0
O215333,P1086,1,140.81,0.15
O215334,P1056,4,346.79,0.05
O215334,P1092,5,55.64,0.15
O215334,P1091,1,325.59,0.2
O215335,P1025,5,46.64,0.0
O215335,P1010,3,145.04,0.1
O215336,P1067,3,76.41,0.15
O215336,P1028,3,66.26,0.2
O215337,P1071,1,533.7,0.0
O215337,P1047,3,143.09,0.0
O215337,P1006,1,243.37,0.0
O215338,P1068,4,57.56,0.0
O215338,P1107,4,344.9,0.0
O215338,P1029,5,240.87,0.15
O215339,P1088,2,157.81,0.2
O215339,P1010,2,145.04,0.0
O215340,P1088,5,157.81,0.0
O215340,P1075,1,,0.0
O215340,P1019,1,319.54,0.0
O215341,P1013,3,147.66,0.15
O215341,P1052,5,200.56,0.2
O215341,P1103,5,27.86,0.1
O215341,P1043,1,584.45,0.05
O215342,P1038,5,89.11,0.0
O215342,P1098,1,425.57,0.0
O215342,P1060,5,337.64,0.0
O215343,P1070,2,102.15,0.2
O215343,P1003,2,313.52,0.1
O215343,P1107,5,344.9,0.15
O215344,P1006,3,243.37,0.0
O215345,P1057,3,401.11,0.0
O215345,P1061,3,366.69,0.0
O215346,P1060,3,337.64,0.0
O215346,P1065,3,294.77,0.0
O215347,P1004,2,353.67,0.1
O215347,P1078,3,259.72,0.0
O215348,P1092,5,55.64,0.0
O215348,P1071,5,533.7,0.0
O215348,P1113,1,317.66,0.0
O215349,P1006,3,243.37,0.0
O215349,P1102,5,98.36,0.2
O215349,P1021,3,259.91,0.15
O215349,P1033,4,224.24,0.1
O215350,P1007,3,111.0,0.2
O215351,P1100,3,45.05,0.15
O215351,P1042,4,149.83,0.2
O215351,P1000,3,396.27,0.0
O215352,P1069,4,264.66,0.0
O215353,P1001,3,285.94,0.2
O215354,P1074,3,230.73,0.2
O215354,P1063,2,206.06,0.1
O215354,P1102,5,98.36,0.2
O215354,P1067,4,76.41,0.05
O215355,P1036,5,134.12,0.0
O215355,P1083,5,206.92,0.15
O215355,P1099,1,443.03,0.0
O215356,P1081,3,286.18,0.15
O215356,P1033,1,224.24,0.0
O215357,P1085,1,105.41,0.1
O215357,P1041,3,325.82,0.15
O215357,P1035,1,344.78,0.0
O215358,P1050,1,167.02,0.0
O215358,P1067,3,76.41,0.15
O215359,P1077,4,170.6,0.1
O215360,P1032,3,172.32,0.2
O215360,P1109,4,323.91,0.1
O215360,P1113,2,317.66,0.15
O215360,P1090,5,270.64,0.0
O215361,P1047,3,143.09,0.05
O215361,P1068,3,57.56,0.0
O215361,P1077,1,170.6,0.0
O215361,P1073,4,142.45,0.1
O215362,P1039,3,414.64,0.1
O215362,P1090,3,270.64,0.15
O215362,P1045,1,431.1,0.1
O215363,P1043,2,584.45,0.2
O215363,P1084,2,291.47,0.1
O215364,P1087,2,191.19,0.0
O215364,P1001,1,285.94,0.05
O215364,P1019,3,319.54,0.1
O215364,P1032,1,172.32,0.0
O215365,P1061,5,366.69,0.1
O215365,P1030,1,95.57,0.05
O215365,P1046,2,148.16,0.05
O215366,P1068,4,57.56,0.1
O215366,P1078,1,259.72,0.0
O215366,P1081,2,286.18,0.05
O215367,P1025,3,46.64,0.0
O215368,P1000,5,396.27,0.15
O215368,P1036,4,134.12,0.1
O215369,P1079,1,57.01,0.2
O215369,P1087,2,191.19,0.0
O215369,P1055,5,478.95,0.0
O215370,P1102,2,98.36,0.2
O215370,P1094,3,72.99,0.1
O215371,P1036,1,134.12,0.0
O215371,P1045,1,431.1,0.0
O215371,P1097,3,311.32,0.0
O215371,P1034,1,172.72,0.0
O215372,P1030,2,95.57,0.05
O215372,P1001,2,285.94,0.15
O215372,P1069,5,264.66,0.1
O215372,P1087,4,191.19,0.2
O215373,P1090,2,270.64,0.15
O215374,P1093,3,279.47,0.0
O215375,P1082,1,379.4,0.2
O215375,P1029,3,240.87,0.0
O215376,P1049,5,308.64,0.0
O215377,P1033,3,224.24,0.0
O215378,P1018,2,211.2,0.2
O215378,P1074,5,230.73,0.05
O215378,P1079,3,57.01,0.15
O215379,P1054,4,123.08,0.1
O215379,P1062,2,44.7,0.15
O215380,P1043,4,584.45,0.2
O215380,P1035,2,344.78,0.05
O215381,P1058,5,141.93,0.15
O215381,P1111,1,172.59,0.05
O215381,P1063,1,206.06,0.2
O215381,P1040,2,365.39,0.05
O215382,P1105,2,171.79,0.0
O215382,P1115,1,46.67,0.05
O215382,P1093,5,279.47,0.0
O215382,P1026,1,255.33,0.0
O215383,P1104,1,276.35,0.15
O215384,P1104,3,276.35,0.1
O215384,P1052,4,200.56,0.0
O215385,P1033,2,224.24,0.2
O215385,P1095,3,293.66,0.0
O215385,P1089,1,17.98,0.1
O215386,P1007,1,111.0,0.2
O215386,P1022,2,379.38,0.0
O215387,P1060,3,337.64,0.2
O215387,P1001,3,285.94,0.2
O215387,P1059,1,218.93,0.2
