order_id,carrier,warehouse,promised_date,shipped_date,shipping_cost_gbp
O218038,FastFreight,Madrid,2024-12-22,2024-12-22,15.61
O202976,RoyalShip,Lyon,2024-02-01,2024-02-03,29.21
O201528,EuroPost,Berlin,2024-11-24,2024-11-25,21.07
O225219,DPDx,Berlin,2023-03-16,2023-03-19,26.99
O200965,EuroPost,Berlin,2024-04-03,2024-04-03,25.88
O219327,RoyalShip,Lyon,2023-05-14,2023-05-14,4.03
O216624,DPDx,Berlin,2024-05-09,2024-05-14,2.73
O209854,RoyalShip,Lyon,2024-09-11,2024-09-14,28.89
O200455,EuroPost,Manchester,2024-07-27,2024-08-01,19.58
O215590,RoyalShip,Lyon,2024-07-16,2024-07-22,12.38
O207053,DPDx,Lyon,2024-04-14,2024-04-13,15.13
O210388,DPDx,Lyon,2023-09-05,2023-09-05,9.45
O219484,EuroPost,Madrid,2024-12-24,2024-12-23,3.94
O225478,DPDx,Madrid,2023-09-22,2023-09-20,7.02
O212481,RoyalShip,Berlin,2023-04-01,2023-04-04,7.6
O209286,FastFreight,Manchester,2024-12-26,2024-12-30,19.89
O225075,DPDx,Lyon,2023-06-06,2023-06-03,26.24
O212020,RoyalShip,Berlin,2023-09-06,2023-09-10,24.66
O220126,EuroPost,Manchester,2024-01-11,2024-01-10,16.57
O218851,RoyalShip,Berlin,2023-07-27,2023-08-01,12.58
O215287,DPDx,Lyon,2024-08-15,2024-08-17,8.36
O217286,RoyalShip,Lyon,2024-01-17,2024-01-21,8.62
O223183,EuroPost,Lyon,2023-03-17,2023-03-21,14.0
O216134,RoyalShip,Berlin,2024-08-27,2024-08-25,11.91
O214798,DPDx,Madrid,2023-08-20,2023-08-22,7.04
O212417,FastFreight,Manchester,2023-08-18,2023-08-14,15.14
O224438,RoyalShip,Madrid,2024-10-06,2024-10-12,11.25
O213618,RoyalShip,Madrid,2024-02-19,2024-02-25,13.75
O213538,RoyalShip,Berlin,2024-11-09,2024-11-12,5.69
O221643,FastFreight,Manchester,2024-10-30,2024-10-31,20.04
O224722,FastFreight,Berlin,2024-12-20,2024-12-18,27.89
O203646,DPDx,Manchester,2023-04-29,2023-04-29,11.5
O200500,FastFreight,Madrid,2024-08-16,2024-08-22,23.18
O223044,RoyalShip,Berlin,2023-10-15,2023-10-21,11.76
O212211,FastFreight,Manchester,2023-09-19,2023-09-24,2.49
O200173,FastFreight,Lyon,2024-01-20,2024-01-17,7.81
O223224,FastFreight,Manchester,2023-04-29,2023-05-01,7.14
O202098,EuroPost,Lyon,2024-12-04,2024-11-30,17.15
O208527,FastFreight,Lyon,2024-11-16,2024-11-18,15.34
O208511,RoyalShip,Manchester,2024-06-05,2024-06-01,17.24
O223519,EuroPost,Berlin,2023-12-29,2024-01-04,22.21
O214326,RoyalShip,Madrid,2024-02-23,2024-02-19,17.83
O201526,FastFreight,Lyon,2024-01-02,2024-01-08,18.83
O208591,RoyalShip,Lyon,2024-07-21,2024-07-21,17.03
O222541,RoyalShip,Berlin,2023-08-16,2023-08-14,24.11
O200749,EuroPost,Manchester,2023-06-11,2023-06-11,10.34
O200611,RoyalShip,Lyon,2023-01-16,2023-01-21,25.12
O208052,RoyalShip,Madrid,2024-05-31,2024-06-03,21.67
O218111,DPDx,Berlin,2024-01-03,2023-12-31,10.09
O213959,EuroPost,Lyon,2024-12-20,2024-12-21,23.83
O219214,EuroPost,Manchester,2024-07-02,2024-07-01,19.64
O218938,EuroPost,Manchester,2024-11-14,2024-11-12,2.2
O212362,FastFreight,Lyon,2023-12-31,2024-01-02,2.19
O209806,DPDx,Madrid,2024-01-17,2024-01-21,11.61
O205175,DPDx,Madrid,2023-07-21,2023-07-20,19.96
O215868,RoyalShip,Manchester,2024-12-13,2024-12-09,16.04
O225080,EuroPost,Madrid,2024-04-24,2024-04-24,24.19
O213408,EuroPost,Lyon,2024-07-06,2024-07-09,8.2
O219913,DPDx,Madrid,2023-10-05,2023-10-11,3.19
O209387,DPDx,Berlin,2023-12-22,2023-12-27,29.0
O209657,RoyalShip,Madrid,2023-01-26,2023-01-26,29.99
O213881,FastFreight,Manchester,2024-03-29,2024-03-29,3.11
O211379,RoyalShip,Manchester,2024-09-16,2024-09-13,22.38
O207836,RoyalShip,Lyon,2023-07-29,2023-08-03,11.72
O202030,FastFreight,Manchester,2024-12-29,2024-12-27,27.73
O216902,FastFreight,Lyon,2023-06-01,2023-06-01,4.39
O214222,FastFreight,Manchester,2024-05-06,2024-05-10,25.54
O222061,EuroPost,Manchester,2023-06-09,2023-06-06,28.69
O204052,EuroPost,Berlin,2023-08-01,2023-07-29,22.69
O212105,EuroPost,Manchester,2023-10-04,2023-09-30,7.09
O200348,RoyalShip,Manchester,2023-07-01,2023-07-01,4.52
O225499,EuroPost,Berlin,2023-12-06,2023-12-02,23.01
O209294,FastFreight,Manchester,2024-01-11,2024-01-09,13.01
O220754,RoyalShip,Madrid,2023-01-26,2023-01-30,16.47
O219462,RoyalShip,Lyon,2024-12-17,2024-12-15,4.51
O224026,FastFreight,Manchester,2023-01-09,2023-01-09,23.96
O218569,DPDx,Madrid,2024-11-02,2024-11-07,16.91
O203736,DPDx,Berlin,2024-05-05,2024-05-11,26.05
O211979,FastFreight,Madrid,2023-06-30,2023-06-28,13.8
O212526,FastFreight,Berlin,2024-04-09,2024-04-11,20.35
O204260,FastFreight,Manchester,2023-02-26,2023-03-03,16.66
O218578,DPDx,Manchester,2024-06-12,2024-06-16,27.97
O201562,RoyalShip,Manchester,2023-04-20,2023-04-25,25.19
O220832,EuroPost,Madrid,2024-03-30,2024-03-29,19.08
O205623,RoyalShip,Madrid,2024-10-03,2024-09-30,25.19
O225058,DPDx,Madrid,2024-11-25,2024-11-22,11.19
O214133,FastFreight,Madrid,2023-03-13,2023-03-18,24.87
O212375,DPDx,Lyon,2024-01-27,2024-01-26,26.16
O202755,EuroPost,Berlin,2023-07-09,2023-07-15,2.78
O203212,DPDx,Lyon,2024-12-20,2024-12-26,10.73
O207401,FastFreight,Madrid,2023-12-05,2023-12-02,12.11
O224422,FastFreight,Madrid,2023-03-17,2023-03-17,12.62
O223182,RoyalShip,Manchester,2023-01-27,2023-01-26,13.32
O221772,RoyalShip,Berlin,2024-05-11,2024-05-11,20.58
O212056,RoyalShip,Lyon,2023-02-16,2023-02-12,10.64
O221444,EuroPost,Manchester,2023-12-21,2023-12-20,12.35
O213631,RoyalShip,Madrid,2023-07-30,2023-07-29,3.29
O204721,FastFreight,Berlin,2024-11-30,2024-11-30,15.24
O208835,EuroPost,Madrid,2024-06-04,2024-06-01,17.41
O202269,EuroPost,Lyon,2023-06-02,2023-05-30,15.61
O211464,FastFreight,Lyon,2023-06-28,2023-06-27,27.91
O205965,DPDx,Lyon,2024-02-20,2024-02-21,24.66
O211584,EuroPost,Berlin,2023-09-25,2023-09-26,29.96
O210722,FastFreight,Berlin,2024-11-16,2024-11-19,10.07
O208254,RoyalShip,Manchester,2024-11-03,2024-11-07,25.31
O213974,RoyalShip,Manchester,2025-01-05,2025-01-05,17.48
O216643,FastFreight,Lyon,2024-11-18,2024-11-15,17.02
O216804,RoyalShip,Berlin,2024-07-18,2024-07-23,8.92
O204096,RoyalShip,Manchester,2023-08-29,2023-09-01,12.21
O206459,RoyalShip,Berlin,2023-01-06,2023-01-12,8.85
O210405,DPDx,Berlin,2025-01-03,2025-01-02,15.88
O221926,DPDx,Lyon,2023-07-28,2023-07-30,24.09
O201565,DPDx,Lyon,2024-07-18,2024-07-15,16.33
O222142,RoyalShip,Berlin,2024-04-17,2024-04-17,15.74
O218329,DPDx,Berlin,2024-01-05,2024-01-05,5.12
O207711,FastFreight,Lyon,2024-03-25,2024-03-29,9.86
O221765,EuroPost,Berlin,2024-03-26,2024-03-24,7.44
O210540,RoyalShip,Berlin,2024-08-01,2024-08-06,7.29
O209555,RoyalShip,Manchester,2024-06-20,2024-06-26,24.2
O220351,EuroPost,Madrid,2024-11-21,2024-11-19,7.31
O211256,RoyalShip,Madrid,2024-05-02,2024-04-29,22.82
O224028,EuroPost,Manchester,2023-11-29,2023-12-04,17.45
O207111,DPDx,Madrid,2023-11-20,2023-11-19,17.95
O214756,DPDx,Lyon,2024-09-28,2024-09-26,22.98
O224180,EuroPost,Lyon,2023-09-30,2023-10-06,8.52
O221005,EuroPost,Berlin,2023-12-10,2023-12-11,21.37
O219929,FastFreight,Berlin,2023-08-21,2023-08-20,15.04
O207276,FastFreight,Lyon,2024-08-12,2024-08-10,5.19
O211155,DPDx,Berlin,2023-07-15,2023-07-11,20.37
O219011,RoyalShip,Lyon,2023-12-29,2023-12-28,20.04
O218371,DPDx,Lyon,2023-08-11,2023-08-13,10.04
O217790,FastFreight,Manchester,2023-11-12,2023-11-18,23.39
O210148,EuroPost,Madrid,2023-05-02,2023-05-01,29.12
O220623,RoyalShip,Madrid,2024-11-25,2024-11-22,8.8
O218078,EuroPost,Manchester,2024-03-16,2024-03-18,16.0
O209723,FastFreight,Manchester,2023-04-04,2023-04-08,24.31
O214550,EuroPost,Berlin,2023-04-27,2023-04-28,3.81
O219088,DPDx,Madrid,2025-01-01,2024-12-30,10.38
O216845,DPDx,Lyon,2024-07-08,2024-07-04,26.79
O209613,EuroPost,Berlin,2025-01-01,2025-01-06,2.19
O207463,EuroPost,Manchester,2024-12-13,2024-12-12,16.49
O213312,EuroPost,Lyon,2024-11-26,2024-11-22,18.56
O204422,RoyalShip,Manchester,2023-12-20,2023-12-25,23.28
O215951,FastFreight,Manchester,2024-12-07,2024-12-11,7.58
O202679,EuroPost,Manchester,2024-03-13,2024-03-10,6.63
O219243,DPDx,Berlin,2023-11-26,2023-11-28,21.97
O221889,DPDx,Manchester,2024-08-01,2024-07-28,12.84
O221412,FastFreight,Berlin,2024-08-22,2024-08-23,11.37
O214928,EuroPost,Lyon,2023-03-07,2023-03-05,27.31
O213530,DPDx,Manchester,2024-03-08,2024-03-06,27.99
O220681,EuroPost,Madrid,2023-02-02,2023-02-02,12.39
O201521,RoyalShip,Lyon,2024-09-07,2024-09-06,17.0
O213119,FastFreight,Manchester,2023-12-11,2023-12-11,2.55
O213260,FastFreight,Lyon,2023-04-14,2023-04-13,29.77
O205030,FastFreight,Lyon,2024-08-16,2024-08-19,24.83
O205011,DPDx,Lyon,2023-03-09,2023-03-11,28.08
O223246,DPDx,Lyon,2024-12-11,2024-12-08,6.31
O219761,EuroPost,Madrid,2023-02-06,2023-02-02,7.8
O214985,EuroPost,Berlin,2023-04-17,2023-04-13,6.52
O211958,EuroPost,Madrid,2023-07-08,2023-07-06,13.7
O203591,EuroPost,Manchester,2023-10-07,2023-10-04,23.87
O216409,DPDx,Lyon,2024-07-03,2024-06-29,17.45
O225073,FastFreight,Manchester,2024-03-28,2024-03-30,21.36
O203905,RoyalShip,Manchester,2024-09-19,2024-09-21,5.32
O202446,FastFreight,Berlin,2024-03-29,2024-03-30,2.72
O207720,RoyalShip,Manchester,2023-09-05,2023-09-05,10.72
O220762,FastFreight,Berlin,2024-03-31,2024-03-27,13.72
O218113,RoyalShip,Manchester,2023-04-01,2023-04-04,28.46
O219177,FastFreight,Berlin,2024-09-19,2024-09-18,3.88
O220325,RoyalShip,Lyon,2023-03-21,2023-03-17,22.75
O216463,EuroPost,Madrid,2024-01-27,2024-02-02,10.81
O209416,FastFreight,Manchester,2024-03-08,2024-03-09,15.17
O207092,DPDx,Berlin,2024-07-21,2024-07-17,24.44
O214019,FastFreight,Madrid,2024-11-14,2024-11-10,6.35
O202056,RoyalShip,Manchester,2023-02-20,2023-02-25,28.16
O225484,EuroPost,Lyon,2023-11-27,2023-12-01,14.36
O211792,FastFreight,Manchester,2023-01-29,2023-01-27,27.39
O202304,DPDx,Lyon,2024-05-26,2024-06-01,11.58
O215569,RoyalShip,Manchester,2023-05-08,2023-05-05,5.32
O204553,FastFreight,Manchester,2023-02-20,2023-02-16,19.08
O217394,DPDx,Manchester,2024-09-24,2024-09-23,19.31
O222846,FastFreight,Madrid,2023-10-31,2023-10-27,4.88
O210085,FastFreight,Berlin,2024-04-18,2024-04-15,24.95
O208387,FastFreight,Lyon,2023-12-23,2023-12-27,26.53
O206594,RoyalShip,Lyon,2024-04-16,2024-04-14,16.19
O225260,RoyalShip,Lyon,2024-04-21,2024-04-21,16.3
O221414,EuroPost,Berlin,2023-05-10,2023-05-11,10.24
O205346,RoyalShip,Manchester,2023-01-20,2023-01-24,17.09
O200641,DPDx,Lyon,2024-01-19,2024-01-23,26.17
O209091,FastFreight,Madrid,2023-12-11,2023-12-13,26.41
O205361,DPDx,Manchester,2024-12-19,2024-12-17,13.69
O204427,RoyalShip,Manchester,2024-07-05,2024-07-01,19.39
O219286,FastFreight,Manchester,2024-11-29,2024-11-26,26.41
O201896,RoyalShip,Madrid,2024-08-20,2024-08-26,28.81
O221115,DPDx,Berlin,2023-07-13,2023-07-09,18.09
O215860,FastFreight,Manchester,2024-03-12,2024-03-12,2.53
O204429,DPDx,Madrid,2024-07-30,2024-08-05,28.46
O222133,FastFreight,Berlin,2023-05-11,2023-05-07,23.28
O219573,RoyalShip,Berlin,2023-07-11,2023-07-11,7.74
O203774,EuroPost,Lyon,2023-06-18,2023-06-20,23.89
O221741,FastFreight,Manchester,2023-07-04,2023-07-02,3.61
O211508,FastFreight,Lyon,2023-12-25,2023-12-29,9.44
O200216,EuroPost,Lyon,2024-05-16,2024-05-13,20.96
O205854,DPDx,Berlin,2023-01-17,2023-01-21,12.33
O205291,EuroPost,Manchester,2024-12-26,2024-12-22,26.44
O211587,EuroPost,Madrid,2023-09-03,2023-09-09,9.11
O216637,DPDx,Manchester,2025-01-04,2025-01-09,23.56
O204221,FastFreight,Lyon,2024-11-05,2024-11-06,6.45
O219931,EuroPost,Lyon,2024-12-28,2024-12-24,11.0
O210494,FastFreight,Lyon,2024-02-26,2024-02-25,28.09
O223232,RoyalShip,Lyon,2023-10-17,2023-10-14,6.1
O201615,EuroPost,Manchester,2023-12-23,2023-12-24,14.62
O223009,EuroPost,Madrid,2023-06-27,2023-06-24,26.82
O217346,RoyalShip,Lyon,2024-12-04,2024-12-04,8.94
O203973,DPDx,Madrid,2023-09-01,2023-09-01,24.35
O205860,EuroPost,Lyon,2023-05-29,2023-05-29,8.76
O214250,EuroPost,Manchester,2023-12-28,2023-12-28,12.94
O216599,EuroPost,Berlin,2024-08-05,2024-08-03,9.94
O209790,EuroPost,Madrid,2023-06-19,2023-06-21,18.01
O224345,FastFreight,Berlin,2024-04-06,2024-04-11,8.4
O219755,DPDx,Berlin,2024-11-09,2024-11-10,21.52
O201803,EuroPost,Berlin,2024-05-11,2024-05-15,7.76
O223438,DPDx,Lyon,2024-03-04,2024-03-06,18.94
O224661,EuroPost,Manchester,2024-01-26,2024-01-29,19.12
O219095,FastFreight,Madrid,2023-09-30,2023-10-06,12.49
O201561,DPDx,Manchester,2023-12-01,2023-11-30,25.24
O220809,DPDx,Lyon,2024-10-29,2024-10-27,19.05
O221688,RoyalShip,Madrid,2023-01-22,2023-01-23,19.37
O219133,RoyalShip,Madrid,2023-10-12,2023-10-11,21.1
O214809,EuroPost,Manchester,2024-12-30,2025-01-02,9.87
O209924,RoyalShip,Manchester,2023-12-25,2023-12-27,10.29
O216856,FastFreight,Lyon,2024-07-22,2024-07-21,16.12
O208135,RoyalShip,Manchester,2023-05-15,2023-05-12,8.44
O200772,RoyalShip,Lyon,2024-01-02,2024-01-02,18.79
O210289,RoyalShip,Berlin,2024-03-16,2024-03-15,11.94
O216445,FastFreight,Madrid,2024-02-14,2024-02-11,23.97
O216430,FastFreight,Manchester,2023-12-23,2023-12-22,14.46
O203597,DPDx,Berlin,2023-07-11,2023-07-14,19.43
O200394,DPDx,Manchester,2024-04-13,2024-04-17,5.32
O216844,EuroPost,Madrid,2024-07-08,2024-07-11,3.29
O203427,FastFreight,Lyon,2024-06-23,2024-06-19,4.4
O224936,DPDx,Manchester,2023-08-06,2023-08-07,2.29
O204402,FastFreight,Lyon,2023-09-16,2023-09-12,26.16
O204948,FastFreight,Berlin,2023-05-15,2023-05-11,10.92
O205125,EuroPost,Lyon,2024-07-20,2024-07-22,28.17
O212586,DPDx,Lyon,2023-09-18,2023-09-15,8.02
O222402,DPDx,Madrid,2024-07-17,2024-07-23,4.36
O222067,RoyalShip,Berlin,2023-12-12,2023-12-10,21.32
O224673,EuroPost,Berlin,2023-06-27,2023-06-24,17.56
O208831,DPDx,Manchester,2023-10-24,2023-10-27,14.63
O221509,FastFreight,Lyon,2023-07-26,2023-07-24,25.61
O205717,EuroPost,Berlin,2024-12-27,2024-12-26,7.58
O202029,EuroPost,Berlin,2024-08-30,2024-09-05,3.45
O220664,RoyalShip,Madrid,2023-04-22,2023-04-26,11.67
O225791,RoyalShip,Madrid,2023-08-15,2023-08-19,18.13
O202057,RoyalShip,Berlin,2023-12-08,2023-12-13,17.34
O211248,DPDx,Lyon,2023-12-05,2023-12-10,17.67
O216563,RoyalShip,Manchester,2023-10-30,2023-10-26,10.2
O225471,FastFreight,Manchester,2024-12-23,2024-12-23,22.83
O212429,DPDx,Berlin,2024-05-08,2024-05-14,24.49
O203994,DPDx,Madrid,2024-12-29,2024-12-30,23.57
O207562,RoyalShip,Lyon,2024-04-18,2024-04-23,3.99
O225398,FastFreight,Lyon,2023-12-02,2023-12-03,6.75
O224970,FastFreight,Manchester,2023-06-04,2023-06-01,23.67
O225618,EuroPost,Lyon,2025-01-01,2025-01-03,18.75
O223314,FastFreight,Madrid,2023-12-30,2023-12-27,13.6
O214217,RoyalShip,Manchester,2023-11-24,2023-11-23,3.42
O200494,DPDx,Berlin,2024-12-14,2024-12-19,28.98
O217466,DPDx,Madrid,2024-12-27,2024-12-26,11.62
O202816,DPDx,Manchester,2023-11-23,2023-11-21,15.47
O208938,FastFreight,Manchester,2024-11-03,2024-11-06,8.76
O222561,RoyalShip,Manchester,2024-08-18,2024-08-15,22.6
O217444,DPDx,Lyon,2023-11-16,2023-11-14,22.91
O218859,RoyalShip,Berlin,2023-12-15,2023-12-16,9.71
O222145,RoyalShip,Berlin,2023-10-16,2023-10-16,20.55
O204098,FastFreight,Madrid,2023-08-18,2023-08-22,3.06
O222852,FastFreight,Lyon,2024-12-22,2024-12-20,15.17
O207501,RoyalShip,Madrid,2023-05-22,2023-05-25,19.53
O222482,RoyalShip,Berlin,2024-06-08,2024-06-07,11.26
O209646,EuroPost,Berlin,2024-03-18,2024-03-22,26.5
O215765,EuroPost,Lyon,2024-03-10,2024-03-10,17.2
O225655,EuroPost,Lyon,2023-06-20,2023-06-16,14.41
O219122,EuroPost,Madrid,2024-02-25,2024-03-01,5.59
O202288,EuroPost,Manchester,2024-07-29,2024-08-04,4.81
O216399,DPDx,Berlin,2023-09-25,2023-09-24,21.47
O201408,EuroPost,Lyon,2024-02-04,2024-02-07,29.95
O214774,RoyalShip,Berlin,2024-07-25,2024-07-26,22.15
O225092,DPDx,Berlin,2024-11-20,2024-11-22,28.36
O200973,DPDx,Lyon,2023-08-20,2023-08-19,24.06
O211217,DPDx,Manchester,2023-08-22,2023-08-27,26.55
O225579,RoyalShip,Madrid,2024-09-25,2024-09-26,11.67
O208153,EuroPost,Manchester,2024-03-13,2024-03-19,29.23
O216936,RoyalShip,Berlin,2024-09-02,2024-09-05,28.99
O208204,DPDx,Manchester,2024-01-18,2024-01-14,25.43
O216239,RoyalShip,Madrid,2024-05-07,2024-05-07,14.97
O220868,EuroPost,Berlin,2023-03-02,2023-02-28,29.48
O216814,EuroPost,Manchester,2024-04-22,2024-04-25,21.98
O211768,RoyalShip,Lyon,2024-08-09,2024-08-11,17.92
O223762,RoyalShip,Madrid,2024-11-17,2024-11-17,12.8
O220860,FastFreight,Manchester,2024-10-21,2024-10-26,5.39
O203678,EuroPost,Madrid,2024-12-10,2024-12-07,14.14
O205681,EuroPost,Berlin,2023-12-18,2023-12-20,20.72
O217151,RoyalShip,Lyon,2023-01-07,2023-01-11,10.5
O207962,DPDx,Manchester,2024-08-08,2024-08-04,7.49
O210653,FastFreight,Lyon,2025-01-02,2024-12-30,6.24
O220516,DPDx,Berlin,2023-07-21,2023-07-23,8.48
O207854,EuroPost,Manchester,2023-06-10,2023-06-14,29.84
O220510,DPDx,Manchester,2023-08-23,2023-08-24,5.16
O201399,EuroPost,Lyon,2024-05-10,2024-05-06,19.95
O208212,EuroPost,Madrid,2023-04-24,2023-04-25,11.96
O222218,RoyalShip,Lyon,2023-04-22,2023-04-25,14.51
O223340,EuroPost,Manchester,2024-01-02,2024-01-03,11.29
O200506,EuroPost,Berlin,2023-09-26,2023-09-27,12.98
O219912,EuroPost,Madrid,2024-06-26,2024-06-23,21.43
O215263,EuroPost,Lyon,2023-03-28,2023-03-29,14.43
O215085,RoyalShip,Lyon,2023-11-17,2023-11-18,24.8
O219959,RoyalShip,Madrid,2023-03-29,2023-03-27,11.1
O211733,FastFreight,Manchester,2024-01-28,2024-01-30,21.5
O210043,RoyalShip,Lyon,2024-11-29,2024-12-05,20.38
O225577,FastFreight,Manchester,2024-10-17,2024-10-21,24.36
O212331,RoyalShip,Lyon,2024-07-18,2024-07-17,23.97
O208108,FastFreight,Madrid,2023-02-25,2023-02-27,16.21
O202473,DPDx,Berlin,2024-09-07,2024-09-13,23.85
O206349,RoyalShip,Berlin,2024-12-19,2024-12-17,5.0
O204592,EuroPost,Manchester,2024-01-04,2024-01-04,13.19
O213638,RoyalShip,Lyon,2024-11-22,2024-11-19,7.32
O218864,RoyalShip,Madrid,2024-01-15,2024-01-19,2.94
O201922,EuroPost,Lyon,2024-03-16,2024-03-19,28.66
O225825,RoyalShip,Madrid,2024-07-16,2024-07-19,14.99
O211081,FastFreight,Madrid,2024-10-28,2024-11-01,14.14
O210049,DPDx,Lyon,2023-07-09,2023-07-13,21.66
O209666,EuroPost,Lyon,2023-09-19,2023-09-24,5.83
O207161,DPDx,Berlin,2023-11-23,2023-11-19,13.44
O210534,EuroPost,Manchester,2024-09-28,2024-10-03,13.78
O225254,EuroPost,Madrid,2023-08-11,2023-08-16,8.09
O224583,EuroPost,Manchester,2024-10-23,2024-10-23,23.04
O207897,EuroPost,Manchester,2024-09-17,2024-09-14,22.21
O214639,EuroPost,Madrid,2023-07-14,2023-07-17,4.72
O206260,DPDx,Lyon,2024-11-27,2024-11-28,7.55
O208142,DPDx,Manchester,2024-08-11,2024-08-17,15.24
O217638,EuroPost,Berlin,2024-06-14,2024-06-20,3.69
O204589,DPDx,Manchester,2023-10-05,2023-10-05,15.25
O219349,FastFreight,Manchester,2023-12-29,2023-12-30,19.12
O215982,DPDx,Berlin,2023-08-03,2023-08-01,20.92
O206196,FastFreight,Berlin,2025-01-05,2025-01-02,10.03
O212740,FastFreight,Madrid,2024-12-20,2024-12-17,22.07
O208966,DPDx,Lyon,2024-01-02,2024-01-02,24.82
O220167,RoyalShip,Manchester,2023-07-28,2023-07-24,24.37
O213412,DPDx,Madrid,2024-11-17,2024-11-21,28.14
O204130,DPDx,Madrid,2023-10-26,2023-10-31,10.74
O206007,EuroPost,Berlin,2024-11-12,2024-11-12,7.32
O221250,EuroPost,Manchester,2023-12-30,2024-01-01,16.58
O211412,RoyalShip,Manchester,2023-06-13,2023-06-11,3.36
O201217,RoyalShip,Manchester,2024-11-07,2024-11-09,23.43
O212037,DPDx,Lyon,2023-05-25,2023-05-30,16.72
O206827,FastFreight,Lyon,2024-03-08,2024-03-08,12.91
O200961,RoyalShip,Madrid,2023-11-20,2023-11-20,15.01
O222546,DPDx,Lyon,2024-07-20,2024-07-24,19.87
O209232,FastFreight,Berlin,2024-04-13,2024-04-19,6.96
O202391,RoyalShip,Lyon,2023-05-07,2023-05-12,7.91
O200279,FastFreight,Manchester,2024-12-28,2025-01-02,14.99
O201954,RoyalShip,Madrid,2024-09-16,2024-09-22,6.76
O206321,DPDx,Berlin,2024-04-30,2024-05-06,29.96
O206055,FastFreight,Lyon,2024-06-04,2024-05-31,21.4
O211218,EuroPost,Berlin,2024-02-14,2024-02-17,12.69
O201740,FastFreight,Manchester,2024-06-24,2024-06-28,21.34
O225240,FastFreight,Berlin,2023-01-08,2023-01-12,25.79
O206596,FastFreight,Berlin,2023-12-20,2023-12-20,25.79
O208649,RoyalShip,Madrid,2024-11-28,2024-11-29,4.54
O212971,FastFreight,Madrid,2023-11-25,2023-11-24,6.94
O211820,EuroPost,Lyon,2023-07-15,2023-07-16,7.19
O205962,RoyalShip,Madrid,2024-12-21,2024-12-17,10.95
O218490,RoyalShip,Manchester,2023-04-20,2023-04-21,5.4
O224263,FastFreight,Lyon,2024-03-05,2024-03-01,9.81
O201345,FastFreight,Manchester,2023-08-07,2023-08-10,13.57
O200063,RoyalShip,Manchester,2023-12-29,2024-01-03,2.19
O225384,EuroPost,Manchester,2023-10-30,2023-11-05,28.31
O212460,RoyalShip,Berlin,2024-09-29,2024-10-03,13.65
O217763,RoyalShip,Madrid,2024-01-20,2024-01-19,29.7
O214432,EuroPost,Berlin,2023-05-23,2023-05-27,22.6
O203029,FastFreight,Lyon,2024-11-20,2024-11-20,7.95
O213585,RoyalShip,Lyon,2024-03-03,2024-03-06,12.99
O210402,FastFreight,Manchester,2023-12-02,2023-12-03,19.31
O223867,EuroPost,Berlin,2024-09-25,2024-09-25,9.0
O203192,DPDx,Madrid,2023-08-14,2023-08-14,16.04
O213175,FastFreight,Manchester,2023-01-21,2023-01-24,16.09
O213194,FastFreight,Lyon,2024-10-16,2024-10-16,7.53
O201454,DPDx,Berlin,2023-01-20,2023-01-20,16.06
O202653,RoyalShip,Manchester,2023-12-01,2023-12-04,20.42
O209492,EuroPost,Lyon,2023-12-05,2023-12-08,2.16
O211643,FastFreight,Madrid,2024-04-23,2024-04-28,4.35
O202598,RoyalShip,Berlin,2023-03-26,2023-03-28,19.77
O220542,RoyalShip,Manchester,2024-05-01,2024-04-29,25.63
O208824,RoyalShip,Lyon,2024-08-01,2024-07-31,26.28
O201817,EuroPost,Berlin,2024-11-13,2024-11-11,24.49
O218131,RoyalShip,Lyon,2024-01-04,2024-01-07,22.12
O219365,FastFreight,Lyon,2023-07-12,2023-07-08,2.67
O208253,EuroPost,Berlin,2024-07-20,2024-07-22,22.4
O219989,FastFreight,Manchester,2024-09-01,2024-09-06,11.38
O208097,RoyalShip,Madrid,2024-01-22,2024-01-26,14.98
O203098,FastFreight,Madrid,2023-07-14,2023-07-14,18.74
O218142,DPDx,Manchester,2024-10-14,2024-10-13,7.08
O203446,RoyalShip,Berlin,2023-01-15,2023-01-12,6.0
O221379,EuroPost,Berlin,2023-01-22,2023-01-25,8.26
O209584,EuroPost,Manchester,2023-12-21,2023-12-20,10.9
O220168,FastFreight,Lyon,2024-12-09,2024-12-08,4.6
O206822,RoyalShip,Manchester,2024-03-18,2024-03-20,6.09
O200633,EuroPost,Berlin,2024-12-03,2024-12-08,8.12
O218983,RoyalShip,Madrid,2023-07-08,2023-07-14,15.98
O210115,FastFreight,Berlin,2024-11-30,2024-11-27,22.75
O206961,FastFreight,Madrid,2023-05-21,2023-05-19,5.85
O213133,RoyalShip,Madrid,2024-09-24,2024-09-21,5.53
O213996,RoyalShip,Lyon,2024-01-11,2024-01-14,18.97
O207080,EuroPost,Lyon,2023-07-15,2023-07-11,18.52
O203132,FastFreight,Manchester,2024-12-28,2025-01-02,15.11
O212262,DPDx,Madrid,2023-05-01,2023-05-02,18.24
O225866,DPDx,Madrid,2024-10-31,2024-11-06,15.54
O211893,EuroPost,Berlin,2024-12-20,2024-12-18,29.44
O202940,EuroPost,Lyon,2024-04-05,2024-04-03,24.76
O224501,EuroPost,Berlin,2024-10-04,2024-10-08,17.76
O213246,RoyalShip,Manchester,2024-10-13,2024-10-16,14.11
O201032,FastFreight,Madrid,2023-10-05,2023-10-06,17.72
