show_id,type,title,country,release_year,rating,duration,date_added,listed_in
s1589,Movie,Title 1589,United Kingdom,2016,PG-13,151 min,"April 15, 2018",Documentaries
s1590,Movie,Title 1590,India,1982,TV-MA,169 min,"April 04, 2008","Kids' TV, Children"
s1591,Movie,Title 1591,United States,1977,PG-13,153 min,"May 27, 2020",Comedies
s1592,TV Show,Title 1592,us,2021,PG-13,8 Seasons,"September 29, 2013","Kids' TV, Children"
s1593,Movie,Title 1593,India,2019,nan,4 Seasons,"October 01, 2014","Dramas, International"
s1594,Movie,Title 1594,United Kingdom,1975,TV-MA,112 min,"June 10, 2012",Comedies
s1595,TV Show,Title 1595,United Kingdom,1984,R,108 min,"July 13, 2020","Kids' TV, Children"
s1596,TV Show,Title 1596,,1955,TV-14,120 min,"July 02, 2017",Documentaries
s1597,TV Show,Title 1597,,2007,nan,93 min,"February 09, 2015","Dramas, International"
s1598,Movie,Title 1598,Japan,1962,PG-13,3 Seasons,"November 29, 2019",Action & Adventure
s1599,Movie,Title 1599,,2009,PG-13,4 Seasons,"July 30, 2015","Dramas, International"
s1600,TV Show,Title 1600,United Kingdom,2003,PG,128 min,"February 05, 2024",Documentaries
s1601,TV Show,Title 1601,United Kingdom,1985,TV-PG,78 min,"April 02, 2019","Dramas, International"
s1602,Movie,Title 1602,,1981,R,2 Seasons,"March 30, 2013","Kids' TV, Children"
s1603,Movie,Title 1603,Japan,2021,TV-PG,157 min,"January 14, 2020","Dramas, International"
s1604,Movie,Title 1604,Japan,2013,TV-14,175 min,"December 17, 2013",Comedies
s1605,Movie,Title 1605,India,2013,PG,6 Seasons,"December 08, 2021",Documentaries
s1606,Movie,Title 1606,United States,1992,TV-PG,109 min,"June 02, 2009","Kids' TV, Children"
s1607,Movie,Title 1607,India,2009,R,7 Seasons,"October 05, 2014",Action & Adventure
s1608,Movie,Title 1608,United Kingdom,2002,TV-PG,1 Seasons,"September 06, 2021",Action & Adventure
s1609,Movie,Title 1609,India,2018,nan,177 min,"October 16, 2012",Documentaries
s1610,Movie,Title 1610,us,1979,PG,3 Seasons,"March 10, 2016",Action & Adventure
s1611,Movie,Title 1611,India,1990,nan,4 Seasons,"December 09, 2018",Action & Adventure
s1612,Movie,Title 1612,South Korea,1996,PG,173 min,"October 31, 2011",Action & Adventure
s1613,Movie,Title 1613,South Korea,1963,PG-13,5 Seasons,"July 14, 2010",Action & Adventure
s1614,TV Show,Title 1614,United Kingdom,2003,TV-14,97 min,"April 04, 2016",Comedies
s1615,Movie,Title 1615,,1958,PG-13,136 min,"January 24, 2024",Documentaries
s1616,Movie,Title 1616,us,1981,TV-PG,106 min,"December 18, 2015",Documentaries
s1617,TV Show,Title 1617,,1988,nan,161 min,"August 03, 2015",Documentaries
s1618,Movie,Title 1618,South Korea,1989,PG,8 Seasons,"June 05, 2021",Comedies
s1619,Movie,Title 1619,,2001,nan,168 min,"May 01, 2019",Documentaries
s1620,TV Show,Title 1620,United Kingdom,2014,TV-14,7 Seasons,"October 09, 2011","Kids' TV, Children"
s1621,TV Show,Title 1621,us,1961,R,8 Seasons,"November 12, 2010","Dramas, International"
s1622,TV Show,Title 1622,,2020,PG,103 min,"April 29, 2016",Comedies
s1623,TV Show,Title 1623,United Kingdom,1984,TV-14,177 min,"December 01, 2022","Dramas, International"
s1624,TV Show,Title 1624,United States,1979,PG,79 min,"April 23, 2015","Dramas, International"
s1625,TV Show,Title 1625,United Kingdom,2001,TV-14,8 Seasons,"June 03, 2011","Kids' TV, Children"
s1626,Movie,Title 1626,United Kingdom,1959,R,106 min,"August 25, 2009","Kids' TV, Children"
s1627,TV Show,Title 1627,United States,2018,PG-13,129 min,"July 09, 2012",Documentaries
s1628,Movie,Title 1628,India,2013,R,104 min,"April 08, 2010",Comedies
s1629,Movie,Title 1629,United Kingdom,1963,PG-13,7 Seasons,"September 03, 2023",Comedies
s1630,Movie,Title 1630,South Korea,1986,TV-PG,8 Seasons,"December 15, 2011","Kids' TV, Children"
s1631,Movie,Title 1631,United Kingdom,1958,nan,2 Seasons,"November 24, 2012","Kids' TV, Children"
s1632,Movie,Title 1632,us,2022,TV-PG,5 Seasons,"February 21, 2015",Documentaries
s1633,TV Show,Title 1633,United Kingdom,2022,PG-13,5 Seasons,"February 02, 2011",Documentaries
s1634,TV Show,Title 1634,India,2008,PG,8 Seasons,"February 14, 2017",Action & Adventure
s1635,TV Show,Title 1635,India,1992,TV-MA,80 min,"March 16, 2018",Documentaries
s1636,Movie,Title 1636,United States,1980,TV-MA,178 min,"March 29, 2020",Action & Adventure
s1637,TV Show,Title 1637,United States,1969,R,84 min,"January 29, 2010","Dramas, International"
s1638,TV Show,Title 1638,United Kingdom,2014,TV-14,164 min,"December 13, 2022",Documentaries
s1639,Movie,Title 1639,us,1971,nan,4 Seasons,"March 18, 2017",Documentaries
s1640,Movie,Title 1640,United States,1993,nan,4 Seasons,"July 03, 2009","Kids' TV, Children"
s1641,Movie,Title 1641,South Korea,2014,TV-14,7 Seasons,"October 07, 2023",Documentaries
s1642,Movie,Title 1642,us,2004,PG-13,106 min,"December 29, 2023","Kids' TV, Children"
s1643,Movie,Title 1643,South Korea,1980,R,116 min,"January 19, 2014","Kids' TV, Children"
s1644,Movie,Title 1644,,2016,PG,125 min,"October 11, 2014","Kids' TV, Children"
s1645,Movie,Title 1645,United Kingdom,1961,TV-PG,169 min,"March 18, 2019",Documentaries
s1646,TV Show,Title 1646,United Kingdom,1995,TV-MA,141 min,"October 27, 2020",Documentaries
s1647,Movie,Title 1647,India,2006,R,8 Seasons,"November 24, 2018",Action & Adventure
s1648,TV Show,Title 1648,India,2021,R,7 Seasons,"June 16, 2013","Dramas, International"
s1649,Movie,Title 1649,us,2024,TV-MA,1 Seasons,"April 19, 2011",Documentaries
s1650,TV Show,Title 1650,United Kingdom,1982,PG,7 Seasons,"December 30, 2019","Dramas, International"
s1651,TV Show,Title 1651,us,1971,TV-14,105 min,"March 18, 2015","Kids' TV, Children"
s1652,TV Show,Title 1652,India,1981,TV-PG,3 Seasons,"April 06, 2019","Dramas, International"
s1653,Movie,Title 1653,Japan,1977,R,152 min,"February 21, 2013",Comedies
s1654,movie,Title 1654,,1999,nan,6 Seasons,"April 25, 2008",Documentaries
s1655,Movie,Title 1655,us,2005,TV-14,3 Seasons,"July 26, 2022",Action & Adventure
s1656,Movie,Title 1656,United States,1983,R,4 Seasons,"April 26, 2022","Kids' TV, Children"
s1657,Movie,Title 1657,India,1960,PG,67 min,"August 03, 2010","Dramas, International"
s1658,Movie,Title 1658,,2004,PG-13,7 Seasons,"September 19, 2008",Documentaries
s1659,Movie,Title 1659,United Kingdom,1989,PG-13,2 Seasons,"July 24, 2014","Kids' TV, Children"
s1660,Movie,Title 1660,United Kingdom,1992,TV-14,61 min,"February 03, 2016",Documentaries
s1661,Movie,Title 1661,South Korea,2014,R,3 Seasons,"October 15, 2019",Documentaries
s1662,Movie,Title 1662,,2006,PG-13,161 min,"July 27, 2011","Dramas, International"
s1663,TV Show,Title 1663,,1995,PG,5 Seasons,"May 12, 2020",Comedies
s1664,Movie,Title 1664,,2012,R,143 min,"September 20, 2017",Comedies
s1665,Movie,Title 1665,India,2020,R,172 min,"October 28, 2014","Kids' TV, Children"
s1666,Movie,Title 1666,United States,1994,nan,77 min,"December 28, 2010","Dramas, International"
s1667,Movie,Title 1667,us,1975,nan,110 min,"September 26, 2014","Dramas, International"
s1668,Movie,Title 1668,,2019,R,3 Seasons,"January 02, 2018",Documentaries
s1669,tv show,Title 1669,India,1978,PG,6 Seasons,"March 17, 2010",Documentaries
s1670,Movie,Title 1670,South Korea,2009,PG,3 Seasons,"August 24, 2020",Documentaries
s1671,Movie,Title 1671,United Kingdom,2013,R,6 Seasons,"June 19, 2009","Dramas, International"
s1672,Movie,Title 1672,us,2014,TV-PG,121 min,"October 01, 2017","Kids' TV, Children"
s1673,Movie,Title 1673,India,2010,TV-MA,8 Seasons,"July 21, 2011",Comedies
s1674,movie,Title 1674,Japan,1956,TV-MA,8 Seasons,"October 04, 2021",Comedies
s1675,movie,Title 1675,India,2010,TV-MA,106 min,"March 26, 2015",Comedies
s1676,Movie,Title 1676,United Kingdom,1956,TV-14,176 min,"April 07, 2014","Kids' TV, Children"
s1677,Movie,Title 1677,United States,2004,TV-MA,2 Seasons,"July 20, 2022","Kids' TV, Children"
s1678,Movie,Title 1678,India,1999,R,5 Seasons,"December 24, 2018","Dramas, International"
s1679,Movie,Title 1679,United States,2013,TV-PG,119 min,"November 02, 2011","Dramas, International"
s1680,TV Show,Title 1680,,1978,TV-MA,1 Seasons,"May 08, 2015",Comedies
s1681,TV Show,Title 1681,,1966,PG,5 Seasons,"August 07, 2022",Action & Adventure
s1682,TV Show,Title 1682,,2016,TV-14,177 min,"January 14, 2023",Action & Adventure
s1683,TV Show,Title 1683,United Kingdom,1958,TV-PG,1 Seasons,"February 06, 2017","Dramas, International"
s1684,Movie,Title 1684,India,1982,TV-PG,8 Seasons,"July 23, 2009",Documentaries
s1685,Movie,Title 1685,India,2009,nan,114 min,"May 30, 2022","Kids' TV, Children"
s1686,Movie,Title 1686,United States,2007,PG,1 Seasons,"April 14, 2022","Dramas, International"
s1687,TV Show,Title 1687,United States,1959,PG,120 min,"May 12, 2009","Kids' TV, Children"
s1688,Movie,Title 1688,United Kingdom,1972,TV-MA,6 Seasons,"March 21, 2008",Comedies
s1689,Movie,Title 1689,United States,2001,TV-MA,133 min,"October 12, 2011",Action & Adventure
s1690,TV Show,Title 1690,Japan,1999,TV-MA,139 min,"January 19, 2022",Documentaries
s1691,Movie,Title 1691,Japan,2018,nan,119 min,"June 14, 2009","Dramas, International"
s1692,Movie,Title 1692,United Kingdom,2018,TV-PG,6 Seasons,"May 26, 2009","Kids' TV, Children"
s1693,Movie,Title 1693,United States,1962,R,82 min,"March 14, 2023",Comedies
s1694,tv show,Title 1694,,2015,R,147 min,"June 14, 2019",Comedies
s1695,Movie,Title 1695,India,1997,TV-MA,4 Seasons,"May 05, 2013","Dramas, International"
s1696,Movie,Title 1696,,1980,PG-13,1 Seasons,"September 01, 2009","Dramas, International"
s1697,Movie,Title 1697,South Korea,1974,TV-MA,160 min,"November 24, 2022","Kids' TV, Children"
s1698,TV Show,Title 1698,South Korea,1988,TV-PG,3 Seasons,"October 26, 2020",Action & Adventure
s1699,Movie,Title 1699,Japan,1986,TV-14,3 Seasons,"May 23, 2022",Action & Adventure
s1700,TV Show,Title 1700,Japan,1992,PG,3 Seasons,"August 28, 2011",Action & Adventure
s1701,Movie,Title 1701,,1986,nan,176 min,"August 24, 2021","Dramas, International"
s1702,TV Show,Title 1702,,1979,nan,137 min,"February 25, 2009",Comedies
s1703,Movie,Title 1703,Japan,1998,R,91 min,"February 05, 2015","Kids' TV, Children"
s1704,TV Show,Title 1704,South Korea,1988,TV-MA,1 Seasons,"April 17, 2022",Comedies
s1705,Movie,Title 1705,India,1978,PG,1 Seasons,"December 17, 2013",Comedies
s1706,TV Show,Title 1706,United States,2022,TV-PG,3 Seasons,"June 21, 2017",Comedies
s1707,TV Show,Title 1707,,1965,TV-PG,5 Seasons,"May 13, 2016",Documentaries
s1708,Movie,Title 1708,Japan,2016,R,2 Seasons,"December 02, 2021",Action & Adventure
s1709,Movie,Title 1709,,1990,PG,3 Seasons,"November 23, 2016",Comedies
s1710,Movie,Title 1710,India,1977,TV-14,1 Seasons,"January 03, 2021","Kids' TV, Children"
s1711,Movie,Title 1711,United States,2014,TV-14,4 Seasons,"March 29, 2017",Documentaries
s1712,Movie,Title 1712,,2002,R,4 Seasons,"July 19, 2009",Comedies
s1713,TV Show,Title 1713,South Korea,1962,R,7 Seasons,"March 03, 2015",Comedies
s1714,Movie,Title 1714,India,2021,TV-MA,84 min,"July 31, 2009","Kids' TV, Children"
s1715,Movie,Title 1715,,1984,nan,120 min,"November 18, 2021",Documentaries
s1716,Movie,Title 1716,,1980,TV-MA,117 min,"September 29, 2019",Documentaries
s1717,Movie,Title 1717,Japan,1982,TV-14,2 Seasons,"September 16, 2017","Kids' TV, Children"
s1718,Movie,Title 1718,United Kingdom,2014,TV-MA,2 Seasons,"November 22, 2021",Documentaries
s1719,Movie,Title 1719,Japan,1974,PG,7 Seasons,"January 28, 2021","Dramas, International"
s1720,Movie,Title 1720,Japan,2010,PG,155 min,"December 17, 2010",Comedies
s1721,Movie,Title 1721,United States,2010,TV-PG,2 Seasons,"October 24, 2014","Kids' TV, Children"
s1722,Movie,Title 1722,Japan,2017,PG,73 min,"July 27, 2022","Dramas, International"
s1723,TV Show,Title 1723,Japan,2012,TV-MA,124 min,"October 18, 2016",Action & Adventure
s1724,Movie,Title 1724,South Korea,1960,TV-14,152 min,"June 07, 2008",Comedies
s1725,Movie,Title 1725,India,1962,TV-PG,6 Seasons,"January 11, 2020","Dramas, International"
s1726,Movie,Title 1726,South Korea,2019,PG-13,138 min,"August 16, 2020",Comedies
s1727,Movie,Title 1727,Japan,1987,TV-PG,166 min,"November 05, 2009",Comedies
s1728,Movie,Title 1728,us,2023,TV-PG,78 min,"April 23, 2018",Documentaries
s1729,Movie,Title 1729,United States,1966,TV-14,7 Seasons,"May 08, 2019","Kids' TV, Children"
s1730,Movie,Title 1730,Japan,1971,PG-13,105 min,"April 29, 2014",Documentaries
s1731,TV Show,Title 1731,South Korea,1985,PG-13,5 Seasons,"April 04, 2009",Documentaries
s1732,tv show,Title 1732,India,1999,PG-13,4 Seasons,"April 12, 2014","Kids' TV, Children"
s1733,TV Show,Title 1733,United States,1968,TV-PG,60 min,"June 08, 2016",Action & Adventure
s1734,Movie,Title 1734,United States,1961,nan,114 min,"January 19, 2013",Comedies
s1735,Movie,Title 1735,India,1994,TV-MA,151 min,"January 15, 2016",Comedies
s1736,Movie,Title 1736,Japan,1997,R,140 min,"October 24, 2015",Action & Adventure
s1737,Movie,Title 1737,India,1982,TV-14,137 min,"September 09, 2014",Action & Adventure
s1738,movie,Title 1738,South Korea,2004,R,1 Seasons,"March 21, 2016",Comedies
s1739,Movie,Title 1739,South Korea,1964,PG,164 min,"December 07, 2016",Action & Adventure
s1740,Movie,Title 1740,,2007,PG,2 Seasons,"September 17, 2010",Documentaries
s1741,TV Show,Title 1741,United States,1958,TV-MA,1 Seasons,"January 23, 2017","Kids' TV, Children"
s1742,Movie,Title 1742,us,2014,TV-MA,6 Seasons,"March 22, 2008","Dramas, International"
s1743,Movie,Title 1743,,2022,nan,159 min,"December 28, 2012",Comedies
s1744,movie,Title 1744,Japan,1975,PG-13,71 min,"August 27, 2016","Kids' TV, Children"
s1745,Movie,Title 1745,Japan,1984,PG,126 min,"March 17, 2008",Documentaries
s1746,Movie,Title 1746,,1963,TV-PG,7 Seasons,"February 17, 2011",Comedies
s1747,Movie,Title 1747,Japan,2011,TV-MA,129 min,"March 02, 2010",Comedies
s1748,TV Show,Title 1748,us,2012,PG,104 min,"August 12, 2009",Action & Adventure
s1749,Movie,Title 1749,,1976,nan,1 Seasons,"July 21, 2012","Kids' TV, Children"
s1750,Movie,Title 1750,,1956,nan,64 min,"February 22, 2012",Documentaries
s1751,TV Show,Title 1751,South Korea,1987,TV-PG,8 Seasons,"January 09, 2017",Comedies
s1752,movie,Title 1752,,1971,PG-13,152 min,"May 16, 2010",Documentaries
s1753,movie,Title 1753,United States,2009,R,3 Seasons,"September 16, 2009","Kids' TV, Children"
s1754,TV Show,Title 1754,United Kingdom,1971,R,2 Seasons,"March 19, 2022",Comedies
s1755,Movie,Title 1755,Japan,2023,TV-MA,172 min,"September 18, 2014","Kids' TV, Children"
s1756,Movie,Title 1756,South Korea,2009,TV-14,8 Seasons,"October 09, 2012","Kids' TV, Children"
s1757,Movie,Title 1757,South Korea,1999,PG,6 Seasons,"March 18, 2019",Comedies
s1758,Movie,Title 1758,,1985,TV-14,8 Seasons,"August 22, 2018",Documentaries
s1759,tv show,Title 1759,United States,1955,PG-13,141 min,"May 28, 2018",Documentaries
s1760,Movie,Title 1760,,2013,TV-MA,8 Seasons,"February 28, 2008","Dramas, International"
s1761,Movie,Title 1761,United States,1992,TV-PG,7 Seasons,"August 01, 2017",Action & Adventure
s1762,Movie,Title 1762,,2001,TV-14,166 min,"November 11, 2018","Dramas, International"
s1763,Movie,Title 1763,,1962,PG,122 min,"August 21, 2009","Kids' TV, Children"
s1764,Movie,Title 1764,South Korea,2014,TV-14,1 Seasons,"September 04, 2023",Documentaries
s1765,Movie,Title 1765,,1962,PG-13,153 min,"May 06, 2022",Comedies
s1766,TV Show,Title 1766,South Korea,2010,R,63 min,"May 27, 2020",Documentaries
s1767,TV Show,Title 1767,Japan,1975,PG,6 Seasons,"May 06, 2011","Dramas, International"
s1768,Movie,Title 1768,us,2016,PG-13,4 Seasons,"July 18, 2020",Comedies
s1769,TV Show,Title 1769,India,1978,R,3 Seasons,"December 27, 2015",Documentaries
s1770,TV Show,Title 1770,United Kingdom,1974,TV-PG,4 Seasons,"November 11, 2014",Comedies
s1771,Movie,Title 1771,United States,1999,R,7 Seasons,"November 30, 2016",Documentaries
s1772,TV Show,Title 1772,,1979,TV-PG,109 min,"November 04, 2015","Kids' TV, Children"
s1773,movie,Title 1773,us,1981,nan,5 Seasons,"October 02, 2018","Dramas, International"
s1774,TV Show,Title 1774,South Korea,1998,R,5 Seasons,"October 22, 2022",Action & Adventure
s1775,Movie,Title 1775,South Korea,1975,PG,6 Seasons,"January 25, 2024","Dramas, International"
s1776,movie,Title 1776,Japan,1995,PG,154 min,"November 21, 2011","Dramas, International"
s1777,movie,Title 1777,South Korea,1998,nan,133 min,"December 06, 2021",Comedies
s1778,Movie,Title 1778,United States,2009,R,154 min,"April 21, 2016","Kids' TV, Children"
s1779,Movie,Title 1779,us,2002,TV-PG,130 min,"June 23, 2010",Action & Adventure
s1780,TV Show,Title 1780,United States,2011,PG-13,171 min,"December 24, 2019","Dramas, International"
s1781,TV Show,Title 1781,,1978,nan,6 Seasons,"October 02, 2013","Kids' TV, Children"
s1782,Movie,Title 1782,us,1976,R,6 Seasons,"July 18, 2013","Kids' TV, Children"
s1783,Movie,Title 1783,,2022,TV-MA,3 Seasons,"October 21, 2015",Action & Adventure
s1784,Movie,Title 1784,,1963,PG,8 Seasons,"October 02, 2015","Kids' TV, Children"
s1785,movie,Title 1785,,2004,PG-13,5 Seasons,"October 26, 2017",Documentaries
s1786,Movie,Title 1786,South Korea,2006,nan,70 min,"July 31, 2008","Dramas, International"
s1787,Movie,Title 1787,South Korea,2024,R,2 Seasons,"October 21, 2015",Action & Adventure
s1788,Movie,Title 1788,United Kingdom,2003,TV-PG,1 Seasons,"March 17, 2019","Kids' TV, Children"
s1789,Movie,Title 1789,United States,1999,R,6 Seasons,"January 26, 2019",Comedies
s1790,tv show,Title 1790,us,1974,TV-MA,4 Seasons,"September 30, 2010","Kids' TV, Children"
s1791,Movie,Title 1791,South Korea,2000,R,152 min,"January 15, 2014",Documentaries
s1792,Movie,Title 1792,us,1958,PG,8 Seasons,"April 01, 2012","Dramas, International"
s1793,tv show,Title 1793,South Korea,1988,PG,8 Seasons,"December 24, 2008",Documentaries
s1794,Movie,Title 1794,United States,1956,TV-MA,4 Seasons,"September 11, 2011",Action & Adventure
s1795,Movie,Title 1795,us,1981,TV-MA,5 Seasons,"July 12, 2009","Kids' TV, Children"
s1796,TV Show,Title 1796,United States,1972,PG,73 min,"October 18, 2019",Documentaries
s1797,Movie,Title 1797,Japan,2022,R,67 min,"May 07, 2023","Kids' TV, Children"
s1798,movie,Title 1798,us,1974,TV-PG,75 min,"July 24, 2014","Dramas, International"
s1799,TV Show,Title 1799,India,2012,TV-14,68 min,"August 19, 2013",Action & Adventure
s1800,Movie,Title 1800,us,1969,PG,2 Seasons,"April 29, 2024",Comedies
s1801,Movie,Title 1801,Japan,1972,TV-14,151 min,"September 24, 2017",Action & Adventure
s1802,Movie,Title 1802,South Korea,1958,TV-MA,7 Seasons,"February 17, 2021",Comedies
s1803,TV Show,Title 1803,South Korea,2003,PG,4 Seasons,"October 13, 2011",Action & Adventure
s1804,Movie,Title 1804,India,1966,PG-13,3 Seasons,"March 04, 2023",Action & Adventure
s1805,Movie,Title 1805,United States,2012,R,8 Seasons,"November 01, 2010",Documentaries
s1806,Movie,Title 1806,,1979,TV-14,163 min,"April 15, 2019",Documentaries
s1807,Movie,Title 1807,us,1959,TV-14,101 min,"April 06, 2019","Kids' TV, Children"
s1808,Movie,Title 1808,India,1961,PG,173 min,"October 11, 2011","Kids' TV, Children"
s1809,movie,Title 1809,Japan,1995,PG-13,6 Seasons,"September 06, 2021",Action & Adventure
s1810,TV Show,Title 1810,us,1969,PG,152 min,"April 26, 2013",Comedies
s1811,Movie,Title 1811,Japan,1960,PG-13,7 Seasons,"July 05, 2018",Comedies
s1812,TV Show,Title 1812,Japan,1985,TV-PG,8 Seasons,"December 21, 2013",Documentaries
s1813,Movie,Title 1813,South Korea,1985,PG-13,155 min,"June 09, 2009",Action & Adventure
s1814,Movie,Title 1814,India,2014,PG-13,3 Seasons,"April 29, 2011",Comedies
s1815,Movie,Title 1815,South Korea,2019,TV-14,6 Seasons,"May 28, 2012",Documentaries
s1816,tv show,Title 1816,,2016,PG,2 Seasons,"September 01, 2015",Comedies
s1817,Movie,Title 1817,us,1988,PG-13,6 Seasons,"February 24, 2014","Dramas, International"
s1818,Movie,Title 1818,South Korea,1983,TV-14,89 min,"December 29, 2020",Documentaries
